incident_id,site,incident_date,incident_type,severity,compliance_score,description,root_cause,response_time_hours,status
INC-04752,SITE-004,2026-04-17,Fire,High,48.5,Culture girl citizen far skin boy over into defense describe particularly finish.,Third-party Damage,7.2,Under Investigation
INC-00249,SITE-006,2025-10-22T00:00:00Z,Near Miss,Critical,34.1,Air key blue middle real star board under anyone election society per management message serve serious could popular drive.,Operator Error,22.4,Under Investigation
INC-00734,SITE-003,2024-06-16,Fire,Medium,62.9,Drive site reason cup including century result mention opportunity.,Valve Failure,7.5,Under Investigation
INC-02805,SITE-004,07/08/2023,Spill,Low,90.5,Inside list save trial yes cup voice base.,Valve Failure,3.3,Closed
INC-03033,SITE-005,2025-01-16,Leak,Low,97.4,Visit real outside exactly manager fight huge.,Corrosion,4.5,Open
INC-03038,SITE-002,2024-08-01,Equipment Failure,HIGH,67.8,Nor wall thousand everything skill consider term.,Material Fatigue,14.4,Under Investigation
INC-02567,SITE-001,2024-04-11,Equipment Failure,Medium ,74.4,Happen analysis break.,Operator Error,4.0,Under Investigation
INC-04380,SITE-001,2023-10-25,Spill,Low,87.3,Line despite week lot bag bit sport others.,Third-party Damage,27.3,Open
INC-03865,SITE-003,2026-06-18,Leak,Hi,65.4,Foreign at knowledge including better become sister of police ahead race various.,Corrosion,15.2,Under Investigation
INC-04031,SITE-002,2024-02-17T00:00:00Z,NEAR MISS,Low,87.1,By music hospital more because for.,,6.2,Closed
INC-00006,SITE-004,2024-06-17,Spill,Medium,71.1,Position leave now around group raise kind.,Third-party Damage,39.7,Open
INC-00392,SITE-001,01/09/2023,Leak,Medium,72.3,Enter drive officer exactly range mother large behavior building tonight course as far mother include night not social.,,6.0,Open
INC-00355,SITE-005,2024-06-23,Spill,Low,91.3,Throughout of current manage recent century free hope wonder avoid back cold.,,11.9,Under Investigation
INC-05970,SITE-003,2023-11-07,equipment failure,High,56.5,Expect issue owner behind down author what eye husband none.,Sensor Malfunction,3.0,Open
INC-01366,SITE-006,2026-02-10,Near Miss,High,66.3,Wish provide finally collection become memory home right how total.,Operator Error,22.2,Closed
INC-00805,SITE-005,2025-01-16,Near Miss,Low,84.9,Improve fish able produce sing thought white get west show according character plant her.,Sensor Malfunction,1.3,Under Investigation
INC-01978,SITE-005,2023-11-13,Spill,High,59.9,Grow data religious serve organization put nothing.,Valve Failure,6.9,Under Investigation
INC-04676,SITE-002,2023-11-14,Spill,High,73.3,Member address remember stand necessary thought energy fire industry.,,1.8,Open
INC-05186,SITE-001,2024-05-27,Fire,Medium,88.0,Really inside them woman election above one occur issue drug attack.,Corrosion,10.1,Under Investigation
INC-00611,SITE-002,08/05/2023,Near Miss,High,66.1,Question ask enjoy case summer can may debate red.,Sensor Malfunction,1.3,Closed
INC-01504,SITE-003,2026-07-20,,High,53.9,Reflect word effect the.,Material Fatigue,11.0,Closed
INC-01492,SITE-003,2024-11-30,Spill,Medium,72.1,Else explain property strong ago show drop southern.,Material Fatigue,2.2,Closed
INC-05608,SITE-002,2024-04-23,Near Miss,High,50.5,Remember table not join fall dark pressure teacher would believe.,,27.2,Under Investigation
INC-05673,SITE-002,2026-07-04,Equipment  Failure,Medium,74.7,Federal few understand different often court already its wish collection eat home claim main pattern its.,,1.5,Open
INC-01340,SITE-004,11-Nov-2024,Equipment Failure,HIGH,77.0,Early challenge within peace with back professional win most.,,7.5,Under Investigation
INC-05724,SITE-006,2025-09-04,Equipment Failure,Medium,68.6,Large process ability pressure local heart environment art value size not left military yes raise across.,Sensor Malfunction,10.9,Closed
INC-05440,SITE-004,2025-05-05,Near Miss,Critical,39.7,Class may decade certain soon meeting lay just put instead method instead perhaps station possible wife identify.,,8.6,Under Investigation
INC-03870,SITE-003,2024-09-07T00:00:00Z,Leak,Medium,71.8,Likely certain decade meeting car interesting step.,Operator Error,13.0,Under Investigation
INC-04071,SITE-002,2025-10-22,Near Miss,Medium,83.3,Cold act culture that true always cold country enjoy national.,Operator Error,4.1,Closed
INC-04975,SITE-006,11/10/2023,Near  Miss,High,55.3,That under determine get trial rock woman arrive head specific relate.,Material Fatigue,7.2,Closed
INC-02511,SITE-004,06/29/2025,Near Miss,Medium,81.0,Prepare charge skill role make be water record already indeed none system lead attorney interesting vote.,,3.1,Open
INC-05453,SITE-004,03/09/2026,Near Miss,Low,99.8,Born themselves figure response its three fire within increase travel various report Mrs.,,9.5,Closed
INC-03742,SITE-001,2026-08-04,Near Miss,Low,87.8,Present continue ball one doctor defense thus safe.,Valve Failure,8.8,Open
INC-04355,SITE-006,2024-05-27,Leak,Medium,64.1,Box beautiful buy training member agree data assume such skill poor drug live watch understand ok.,Third-party Damage,7.8,Under Investigation
INC-04444,SITE-004,2024-08-19,,Medium,57.8,Support between whatever sure popular deep structure reason south.,Third-party Damage,11.7,Open
INC-01959,SITE-001,30/05/2024,Near Miss,Medium,65.4,Soldier well lay method do guy Congress teacher somebody.,Operator Error,1.9,Closed
INC-01193,SITE-003,2025-08-19,Leak,High,44.3,Than among somebody ahead city doctor address industry research loss including Congress.,Material Fatigue,8.4,Open
INC-03728,SITE-006,2023-07-30,Equipment Failure,Critical,48.9,Doctor plant wide center process what third which.,,9.3,Open
INC-00307,SITE-003,2024-11-14,Fire,LOW,81.7,Politics mean best yeah spend she hand boy wind use onto actually.,Material Fatigue,8.2,Open
INC-02725,SITE-004,2023-09-02,Leak,High,58.9,Movie civil yard body traditional grow church.,Operator Error,22.5,Open
INC-05044,SITE-006,2025-09-22,Leak,Medium,82.7,Edge ahead responsibility born cup issue image south turn store read my.,Third-party Damage,0.4,Closed
INC-01651,SITE-006,21-Aug-2024,Leak,High,48.7,There future sure in method water lose star national.,Valve Failure,7.6,Open
INC-01436,SITE-005,2025-12-14,Near Miss,High,50.1,Everybody hold if cold finally position dinner listen store my if out here different find investment where fight after.,Third-party Damage,12.1,Under Investigation
INC-03242,SITE-001,2026-06-22,Equipment Failure,Low,96.6,Growth air simply dinner really safe drop race center.,Operator Error,5.2,Under Investigation
INC-05527,SITE-006,2024-01-30,Spill,Low,79.3,Nation debate drop class us Congress movement write low page.,Sensor Malfunction,12.6,Open
INC-02785,SITE-005,2023-12-15,Near Miss,Low,87.4,While from teach story common.,Valve Failure,6.6,Open
INC-03810,SITE-003,2026-04-22,Spill,High,48.9,Attention human run car within why modern maybe debate.,Corrosion,12.2,Open
INC-02864,SITE-002,21-Jun-2024,Near Miss,High,76.8,Notice manage camera hand follow general discover expect professor cell.,Valve Failure,4.5,Closed
INC-05391,SITE-006,2025-04-26,Spill,Medium,74.8,Song store none what yeah off.,Valve Failure,9.7,Under Investigation
INC-00749,SITE-003,2024-09-13,Equipment Failure,Low,96.0,Consumer protect tax campaign need travel language window feel.,Sensor Malfunction,2.3,Open
INC-04776,SITE-001,2025-04-07,Near Miss,Low,-0.5,Thing meeting cell seek art so reveal anyone than itself herself trip.,Operator Error,5.5,Open
INC-04664,SITE-006,2024-06-04,Leak,Critical,41.4,Difficult American amount or away during box idea democratic nature more run should.,,2.9,Open
INC-03654,SITE-003,2025-06-10T00:00:00Z,Spill,Medium,79.8,Table let certain address although live table walk ball through to address stage.,Operator Error,3.4,Open
INC-02295,SITE-006,2025-10-22,Near Miss,High,36.3,Age begin choose lawyer western film southern arrive section those.,Operator Error,6.8,Open
INC-00921,SITE-002,2026-03-06, Leak,Medium,72.2,Side administration factor remember.,,16.9,Open
INC-00357,SITE-001,2024-04-15,Equipment Failure,High,53.4,Grow Mrs speech sense actually reason.,Valve Failure,18.0,Closed
INC-02040,SITE-002,2024-07-04,Equipment Failure,,73.3,Owner data reveal must media government.,,17.8,Open
INC-01678,SITE-002,2026-08-11,Equipment Failure,Medium,74.3,Exist visit father special budget something TV accept main serious international close.,Third-party Damage,9.6,Open
INC-02763,SITE-004,15-Nov-2025,Spill,High,79.6,Newspaper fly drop happen agree him.,,14.2,Under Investigation
INC-05237,SITE-004,13-Jul-2025,Leak,Medium,71.9,Movement another wall think question movie relate their arm another officer toward.,Material Fatigue,0.6,Under Investigation
INC-00512,SITE-005,2024-09-01,Near Miss,Low,87.1,Somebody family stage tree arm energy political staff firm American change meet.,Operator Error,1.4,Open
INC-04195,SITE-006,01/27/2024,Leak,Medium,74.0,Able maintain prepare trial project politics raise child black newspaper worker author.,Third-party Damage,9.8,Closed
INC-03260,SITE-006,07/12/2023,Leak,Medium,70.6,Realize return science peace film current point goal.,,3.5,Closed
INC-03616,SITE-003,2025-08-31,Leak,Critical,60.1,Heavy at local know population form in better step buy property work tree success character.,Corrosion,8.3,Under Investigation
INC-01312,SITE-002,2025-04-29,Leak,Low,81.7,Against item man amount owner finish recent other idea man beyond.,Third-party Damage,3.2,Open
INC-03252,SITE-006,16/03/2024,Leak, Critical,38.5,Capital song each expert can office economic traditional heavy on yes everyone cost Mrs.,Sensor Malfunction,9.4,Under Investigation
INC-02468,SITE-003,2023-11-26,Leak,High,48.0,Every loss anyone according include without.,Third-party Damage,3.7,Closed
INC-04204,SITE-003,2024-11-01,Leak,Critical,53.6,Performance important reveal capital.,Sensor Malfunction,5.3,Closed
INC-01798,SITE-005,2025-05-06,Near Miss,High,70.3,Laugh two project activity career field send between or commercial eat away out drug together against second international professional people end.,Third-party Damage,10.2,Open
INC-04075,SITE-004,2025-06-19,Near Miss,High,70.3,Result thousand result close hit laugh draw indeed win minute skill itself coach recognize indeed population.,Sensor Malfunction,11.6,Open
INC-01635,SITE-001,2023-10-12,near miss,Medium,75.2,Or kind whether pull.,Material Fatigue,4.2,Closed
INC-00495,SITE-003,2023-11-13,Leak,Medium,74.2,Name brother wall raise do lot that form result open after worker heavy.,Valve Failure,5.5,Closed
INC-01669,SITE-001,2023-12-13,Near Miss,Medium,77.2,Avoid stay I number stuff end various article lawyer.,Operator Error,15.7,Open
INC-00573,SITE-005,2025-04-25,Near Miss,High,38.5,Own amount spend carry already agreement toward here although today paper couple degree long major.,Operator Error,9.6,Closed
INC-02577,SITE-002,29-Oct-2023,Spill,Medium,88.6,Response attention you current I focus matter.,Operator Error,13.1,Closed
INC-02690,SITE-006,2025-10-20,Leak, Critical,52.4,Gas perhaps indicate plan require I stay store many responsibility.,Corrosion,8.6,Under Investigation
INC-04072,SITE-004,2023-10-22,Leak,High,47.7,Large figure team manage international former special pay include peace ability.,Material Fatigue,14.5,Under Investigation
INC-05839,SITE-001,2026-01-20,SPILL,Medium ,72.7,Early fast money accept option family much she.,Sensor Malfunction,8.0,Open
INC-04234,SITE-003,10-May-2024,equipment failure,High,60.5,Year road herself few nature must more.,Corrosion,12.9,Closed
INC-05741,SITE-005,2025-10-31,Near Miss,Low,87.8,Herself option risk growth professional prove mission.,Sensor Malfunction,4.9,Open
INC-02571,SITE-003,2026-04-19,Spill,HIGH,62.5,Too throw it play floor court reflect simply candidate item down offer window official cell for.,Valve Failure,3.4,Under Investigation
INC-04892,SITE-002,2026-02-17,Near Miss,Low,92.2,Pattern toward action once attack such.,Valve Failure,11.7,Closed
INC-04918,SITE-005,2024-04-10,Leak,Medium ,66.9,Environmental let senior police bar find only approach your least mean but life.,Corrosion,5.9,Open
INC-01465,SITE-006,01/30/2024,Fire,Med,78.9,Fast cultural same billion situation card political cup eat wide.,Sensor Malfunction,7.0,Open
INC-04791,SITE-003,28-May-2024,Leak,crit,40.6,Structure test pick million class allow once.,Third-party Damage,1.8,Open
INC-00906,SITE-006,2024-04-11,Equipment Failure,Critical,58.3,Old control increase free leave agency hope character camera why ball already wife.,Sensor Malfunction,9.6,Under Investigation
INC-00458,SITE-005,30-Nov-2023,Near Miss,Med,66.6,Experience night force trip speech list new report continue bill other test a last whose financial agreement whole account discuss.,Material Fatigue,17.1,Under Investigation
INC-01775,SITE-005,06/18/2024,Fire,Critical,45.4,Coach ever interest use share finish section white join hour amount.,,2.1,Open
INC-04181,SITE-002,2024-12-23,Equipment Failure,High,50.1,Blood focus organization that call bad commercial nice best industry opportunity fight fight surface individual meet.,Corrosion,7.0,Open
INC-02340,SITE-002,2025-03-08,Equipment Failure,High,65.2,Child tree good just audience shoulder size word.,Operator Error,11.3,Under Investigation
INC-04899,SITE-002,2026-04-22,Near Miss,Low,88.5,War culture rock language quickly must away through stand hard reason young forget couple.,Valve Failure,6.0,Under Investigation
INC-05068,SITE-006,2025-10-11,Near Miss,High,63.4,Near strong glass weight short.,,3.2,Closed
INC-01664,SITE-004,2026-07-08,Equipment Failure,Critical,53.7,Far majority despite local hundred whom just citizen.,,25.5,Under Investigation
INC-04819,SITE-005,2024-01-26,fire,High,69.2,Record four view structure television fish her for Mr voice almost.,Valve Failure,14.0,Open
INC-05725,SITE-006,07-Jan-2024,Spill,Lo,91.1,Either blue child entire can common.,Corrosion,5.9,Closed
INC-01350,SITE-006,12-Apr-2025,Leak,,52.9,Sometimes president father true project statement but begin.,Material Fatigue,1.6,Closed
INC-05858,SITE-006,2024-10-12,leak,Med,71.4,Road few manager support top lead Republican out recent eat decide use.,Corrosion,29.9,Closed
INC-03007,SITE-005,08/15/2023,Fire,Medium,70.7,My important pass thousand interesting peace lot shoulder serve magazine information buy.,,4.0,Open
INC-05841,SITE-005,2024-10-21,Near Miss,Low,89.7,Better bill week art necessary challenge young anything image despite herself let turn.,Third-party Damage,4.0,Closed
INC-03042,SITE-002,2024-12-17,Spill,Low,90.1,View teacher success morning else worry.,Corrosion,17.1,Closed
