record_id,dataset,issue_type,detail
AUD-00810,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 21/03/2026
AUD-00815,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 13/04/2026
AUD-00818,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 28-Dec-2025
AUD-00820,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 16-May-2025
AUD-00823,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 04/03/2026
AUD-00824,audits,future_date:inspection_date,2026-08-13
AUD-00825,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-10-27T00:00:00Z
AUD-00831,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 23-Oct-2024
AUD-00832,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 01/15/2025
AUD-00833,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 04/28/2026
AUD-00834,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-02-24T00:00:00Z
AUD-00836,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 18/04/2024
AUD-00840,audits,closed_before_inspection,closed=2026-01-28 < inspection=2026-02-03
AUD-00842,audits,closed_before_inspection,closed=2024-02-21 < inspection=2024-03-12
AUD-00846,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-07-29T00:00:00Z
AUD-00851,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 06/05/2024
AUD-00854,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 30/11/2025
AUD-00856,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 05/10/2026
AUD-00857,audits,future_date:inspection_date,2026-08-24
AUD-00858,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-06-08T00:00:00Z
AUD-00866,audits,out_of_range:compliance_score,104.0
AUD-00872,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-09-13T00:00:00Z
AUD-00874,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 10/23/2024
AUD-00881,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 10-Feb-2026
AUD-00881,audits,future_date:inspection_date,2026-08-08
AUD-00882,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 06/06/2026
AUD-00888,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 02/04/2025
AUD-00889,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 15-Jul-2026
AUD-00894,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 08/01/2024
AUD-00897,audits,closed_before_inspection,closed=2024-05-27 < inspection=2024-06-03
AUD-00911,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 03/12/2025
AUD-00918,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-10-10T00:00:00Z
AUD-00919,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 03-Aug-2024
AUD-00921,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 14/11/2025
AUD-00926,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 04/04/2026
AUD-00927,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-08-01T00:00:00Z
AUD-00932,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 09/12/2024
AUD-00933,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-05-22T00:00:00Z
AUD-00934,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-05-22T00:00:00Z
AUD-00934,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 06/18/2024
AUD-00935,audits,future_date:inspection_date,2026-09-19
AUD-00937,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-10-14T00:00:00Z
AUD-00940,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 11/12/2025
AUD-00941,audits,future_date:inspection_date,2026-07-31
AUD-00942,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-10-22T00:00:00Z
AUD-00944,audits,closed_before_inspection,closed=2025-02-13 < inspection=2025-03-09
AUD-00946,audits,closed_before_inspection,closed=2026-04-27 < inspection=2026-05-26
AUD-00958,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 09-Jan-2025
AUD-00959,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 05/15/2026
AUD-00972,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 15-Apr-2025
AUD-00976,audits,closed_before_inspection,closed=2026-04-18 < inspection=2026-04-22
AUD-00978,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-04-17T00:00:00Z
AUD-00979,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 27-Aug-2025
AUD-00985,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 09/04/2024
AUD-00986,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 05/02/2024
AUD-00987,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 25-Nov-2024
AUD-00991,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-08-29T00:00:00Z
AUD-00996,audits,future_date:inspection_date,2026-09-04
AUD-00998,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 05/04/2025
AUD-01007,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 12/03/2026
AUD-01007,audits,out_of_range:compliance_score,-2.6
AUD-01009,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 05/02/2026
AUD-01016,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 16-Nov-2025
AUD-01018,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-01-19T00:00:00Z
AUD-01027,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 05/01/2026
AUD-01027,audits,future_date:inspection_date,2026-08-19
AUD-01029,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-01-27T00:00:00Z
AUD-01030,audits,future_date:inspection_date,2026-08-11
AUD-01037,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 31-Jul-2025
AUD-01038,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 04/02/2024
AUD-01040,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-06-27T00:00:00Z
AUD-01042,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 08/10/2024
AUD-01061,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-01-19T00:00:00Z
AUD-01066,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-07-12T00:00:00Z
AUD-01067,audits,out_of_range:compliance_score,104.5
AUD-01070,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 10-Oct-2025
AUD-01070,audits,out_of_range:compliance_score,-7.4
AUD-01071,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 06/10/2024
AUD-01071,audits,future_date:inspection_date,2026-08-23
AUD-01075,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 20-Aug-2025
AUD-01075,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 08/28/2025
AUD-01076,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 17-Dec-2025
AUD-01076,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-01-08T00:00:00Z
AUD-01082,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 10-Feb-2025
AUD-01082,audits,closed_before_inspection,closed=2025-01-18 < inspection=2025-02-03
AUD-01087,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 16/09/2024
AUD-01089,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 07/20/2025
AUD-01103,audits,out_of_range:compliance_score,112.8
AUD-01104,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-08-03T00:00:00Z
AUD-01109,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-04-08T00:00:00Z
AUD-01109,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-04-14T00:00:00Z
AUD-01114,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 11/04/2025
AUD-01115,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-03-01T00:00:00Z
AUD-01115,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 18/03/2024
AUD-01115,audits,future_date:inspection_date,2026-07-30
AUD-01120,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 02/10/2024
AUD-01121,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-07-28T00:00:00Z
AUD-01122,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 10/30/2024
AUD-01124,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 01-Feb-2025
AUD-01127,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 01/30/2026
AUD-01131,audits,closed_before_inspection,closed=2025-02-22 < inspection=2025-03-21
AUD-01133,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-12-12T00:00:00Z
AUD-01135,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-04-04T00:00:00Z
AUD-01137,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 21/12/2025
AUD-01138,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 07/11/2024
AUD-01141,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 19-Apr-2024
AUD-01152,audits,out_of_range:compliance_score,-7.2
AUD-01153,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 11-Aug-2024
AUD-01154,audits,future_date:inspection_date,2026-07-29
AUD-01155,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 05/15/2024
AUD-01156,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 10-Apr-2026
AUD-01165,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 25-May-2026
AUD-01166,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 21-Jul-2024
AUD-01170,audits,out_of_range:compliance_score,112.7
AUD-01171,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 20-Feb-2025
AUD-01171,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 11-Apr-2025
AUD-01173,audits,future_date:inspection_date,2026-08-11
AUD-01179,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 08/20/2026
AUD-01183,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 24/08/2024
AUD-01185,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 09/28/2025
AUD-01193,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 12/14/2024
AUD-01197,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 23-Jul-2024
AUD-01199,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 11/02/2025
AUD-01200,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 09/26/2025
AUD-01202,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 04-Jul-2024
AUD-01214,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 17/12/2024
AUD-01217,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 05/25/2026
AUD-01218,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 02/11/2024
AUD-01222,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 27-Jun-2024
AUD-01223,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-10-25T00:00:00Z
AUD-01227,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 14/04/2026
AUD-01236,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-07-11T00:00:00Z
AUD-01239,audits,closed_before_inspection,closed=2025-03-30 < inspection=2025-04-14
AUD-01243,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 03/20/2026
AUD-01245,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-02-27T00:00:00Z
AUD-01247,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-02-25T00:00:00Z
AUD-01248,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 10/05/2025
AUD-01251,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 08/04/2024
AUD-01252,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 18-Mar-2024
AUD-01254,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-08-21T00:00:00Z
AUD-01255,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-11-19T00:00:00Z
AUD-01260,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 01-Jun-2026
AUD-01260,audits,out_of_range:compliance_score,105.0
AUD-01265,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 15-Jun-2024
AUD-01266,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 05/05/2026
AUD-01269,audits,out_of_range:compliance_score,104.0
AUD-01275,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 10-Mar-2026
AUD-01279,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 20-Oct-2024
AUD-01284,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 06-Jul-2025
AUD-01286,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 28-May-2026
AUD-01287,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 07/05/2026
AUD-01290,audits,future_date:inspection_date,2026-09-07
AUD-01294,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 13/01/2025
AUD-01296,audits,out_of_range:compliance_score,-2.6
AUD-01305,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 09/21/2026
AUD-01306,audits,closed_before_inspection,closed=2024-11-02 < inspection=2024-11-24
AUD-01308,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-12-30T00:00:00Z
AUD-01310,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 29-Apr-2025
AUD-01312,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 23-Aug-2024
AUD-01314,audits,future_date:inspection_date,2026-08-15
AUD-01316,audits,out_of_range:compliance_score,112.4
AUD-01319,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-06-19T00:00:00Z
AUD-01320,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 28-Jul-2024
AUD-01323,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 09-Mar-2025
AUD-01324,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-05-19T00:00:00Z
AUD-01335,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 07/21/2024
AUD-01335,audits,future_date:inspection_date,2026-08-30
AUD-01336,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 03-Mar-2025
AUD-01338,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 01/10/2024
AUD-01345,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 29-Dec-2025
AUD-01347,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 09/05/2024
AUD-01348,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-01-09T00:00:00Z
AUD-01351,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 07/15/2025
AUD-01353,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 08/04/2025
AUD-01356,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 06-Jun-2024
AUD-01366,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 04/30/2026
AUD-01367,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-12-14T00:00:00Z
AUD-01368,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 05/04/2024
AUD-01371,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 13-Aug-2025
AUD-01380,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 17-Mar-2026
AUD-01385,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 25/11/2025
AUD-01387,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 12/12/2025
AUD-01391,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 04/29/2024
AUD-01394,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 24/08/2024
AUD-01396,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 22-Nov-2025
AUD-01400,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 16-Nov-2025
AUD-01405,audits,out_of_range:compliance_score,150.9
AUD-01409,audits,future_date:inspection_date,2026-07-29
AUD-01415,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 20-Apr-2025
AUD-01418,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-03-08T00:00:00Z
AUD-01419,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-02-20T00:00:00Z
AUD-01421,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 05/05/2024
AUD-01422,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-08-08T00:00:00Z
AUD-01422,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 08/17/2025
AUD-01424,audits,closed_before_inspection,closed=2025-02-26 < inspection=2025-03-25
AUD-01431,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 02/15/2024
AUD-01431,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-03-07T00:00:00Z
AUD-01436,audits,out_of_range:compliance_score,-7.7
AUD-01439,audits,out_of_range:compliance_score,-7.7
AUD-01445,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 16/07/2024
AUD-01447,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 04/05/2025
AUD-01454,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 26/04/2024
AUD-01462,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-08-18T00:00:00Z
AUD-01481,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 15/05/2026
AUD-01489,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 23/06/2026
AUD-01493,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 03/19/2025
AUD-01497,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 05/11/2024
AUD-01498,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 28-Jul-2024
AUD-01508,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 24-Nov-2024
AUD-01508,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-01-19T00:00:00Z
AUD-01513,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 10/23/2024
AUD-01515,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-10-31T00:00:00Z
AUD-01516,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 03/11/2024
AUD-01524,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 01/13/2025
AUD-01528,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-12-12T00:00:00Z
AUD-01530,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 03/23/2026
AUD-01538,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-10-09T00:00:00Z
AUD-01539,audits,out_of_range:compliance_score,-7.1
AUD-01546,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 13/11/2025
AUD-01547,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 20/04/2025
AUD-01548,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 12/27/2025
AUD-01550,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 04/07/2024
AUD-01551,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 03/09/2025
AUD-01552,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 06/07/2024
AUD-01554,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 18-Jan-2025
AUD-01555,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 09/18/2024
AUD-01558,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 31-Mar-2026
AUD-01572,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 09/04/2026
