record_id,dataset,issue_type,detail
AUD-00284,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 10/05/2026
AUD-00285,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 26-Feb-2025
AUD-00286,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 24-May-2026
AUD-00288,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 28/07/2024
AUD-00291,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 22/07/2024
AUD-00292,audits,closed_before_inspection,closed=2026-06-18 < inspection=2026-07-09
AUD-00294,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 14/09/2025
AUD-00297,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-12-05T00:00:00Z
AUD-00297,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 29-Dec-2025
AUD-00304,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 07/11/2024
AUD-00305,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 23/03/2026
AUD-00307,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-03-01T00:00:00Z
AUD-00312,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 15-May-2024
AUD-00312,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 10/06/2024
AUD-00314,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 06-Sep-2025
AUD-00314,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 10/10/2025
AUD-00315,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-08-14T00:00:00Z
AUD-00326,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-12-03T00:00:00Z
AUD-00326,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 26-Dec-2024
AUD-00329,audits,future_date:inspection_date,2026-07-29
AUD-00332,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 05/01/2024
AUD-00343,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 15-Mar-2024
AUD-00356,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 05/11/2025
AUD-00358,audits,out_of_range:compliance_score,150.1
AUD-00362,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 04/12/2026
AUD-00366,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-02-17T00:00:00Z
AUD-00367,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 16/05/2025
AUD-00369,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 04/05/2026
AUD-00374,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 04-Feb-2024
AUD-00383,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 07/07/2025
AUD-00393,audits,future_date:inspection_date,2026-09-01
AUD-00395,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 15/11/2024
AUD-00396,audits,future_date:inspection_date,2026-08-15
AUD-00397,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 13/06/2024
AUD-00398,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 17/09/2025
AUD-00401,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 25-Mar-2025
AUD-00406,audits,closed_before_inspection,closed=2025-05-19 < inspection=2025-06-17
AUD-00408,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-05-20T00:00:00Z
AUD-00412,audits,out_of_range:compliance_score,104.4
AUD-00413,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 17/12/2024
AUD-00413,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 12/25/2024
AUD-00414,audits,future_date:inspection_date,2026-07-30
AUD-00415,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 14/11/2025
AUD-00430,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-07-04T00:00:00Z
AUD-00432,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 02/13/2025
AUD-00441,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 24/10/2024
AUD-00445,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 05/20/2024
AUD-00446,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 02/11/2024
AUD-00448,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-07-06T00:00:00Z
AUD-00451,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 20-Oct-2024
AUD-00452,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 24/05/2025
AUD-00452,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 06/06/2025
AUD-00458,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 24/05/2024
AUD-00461,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 09-Mar-2024
AUD-00473,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 15-May-2024
AUD-00480,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 09/28/2024
AUD-00481,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 11-Jul-2025
AUD-00484,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 23-Dec-2025
AUD-00490,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-05-12T00:00:00Z
AUD-00494,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 07/05/2025
AUD-00498,audits,future_date:inspection_date,2026-09-17
AUD-00499,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-06-19T00:00:00Z
AUD-00500,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 06/08/2024
AUD-00500,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-06-17T00:00:00Z
AUD-00505,audits,out_of_range:compliance_score,-3.0
AUD-00506,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 14/01/2026
AUD-00509,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 13/06/2025
AUD-00510,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 03/06/2025
AUD-00511,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-05-04T00:00:00Z
AUD-00511,audits,future_date:inspection_date,2026-07-24
AUD-00514,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-02-07T00:00:00Z
AUD-00523,audits,out_of_range:compliance_score,-2.6
AUD-00528,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-12-18T00:00:00Z
AUD-00536,audits,future_date:inspection_date,2026-07-27
AUD-00540,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 28/09/2025
AUD-00543,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 14/07/2024
AUD-00545,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 06-Aug-2025
AUD-00547,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 30-Mar-2024
AUD-00554,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 02/21/2025
AUD-00558,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 11/04/2024
AUD-00568,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 08/30/2025
AUD-00568,audits,future_date:inspection_date,2026-08-10
AUD-00575,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-01-16T00:00:00Z
AUD-00578,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 26-Mar-2026
AUD-00582,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 10/08/2024
AUD-00584,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-09-08T00:00:00Z
AUD-00588,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 06/07/2024
AUD-00597,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 10/11/2024
AUD-00598,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-10-05T00:00:00Z
AUD-00606,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 15/06/2025
AUD-00607,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 14/02/2025
AUD-00612,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 04/05/2024
AUD-00619,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 01/09/2025
AUD-00621,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 15-May-2026
AUD-00623,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 05/01/2024
AUD-00625,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-02-20T00:00:00Z
AUD-00631,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 10-Apr-2025
AUD-00632,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 28-Feb-2026
AUD-00632,audits,closed_before_inspection,closed=2026-02-01 < inspection=2026-02-05
AUD-00634,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 25/02/2025
AUD-00634,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 08-Mar-2025
AUD-00635,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 29/12/2025
AUD-00636,audits,future_date:inspection_date,2026-07-27
AUD-00639,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 02/07/2025
AUD-00640,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 25-Oct-2025
AUD-00642,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 02/12/2025
AUD-00645,audits,out_of_range:compliance_score,150.2
AUD-00647,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-12-20T00:00:00Z
AUD-00649,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 03-Feb-2025
AUD-00649,audits,future_date:inspection_date,2026-08-23
AUD-00653,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 14-Jan-2026
AUD-00654,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 03/06/2025
AUD-00656,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 31/01/2026
AUD-00658,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 08/06/2024
AUD-00659,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-01-12T00:00:00Z
AUD-00666,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 16-Aug-2024
AUD-00668,audits,out_of_range:compliance_score,-3.0
AUD-00669,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 02-Dec-2025
AUD-00673,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 15-Jan-2025
AUD-00677,audits,out_of_range:compliance_score,105.0
AUD-00678,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 05/17/2026
AUD-00684,audits,out_of_range:compliance_score,-2.6
AUD-00685,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 15-Aug-2024
AUD-00686,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 28/09/2024
AUD-00688,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 30/05/2024
AUD-00688,audits,out_of_range:compliance_score,-7.5
AUD-00689,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-04-04T00:00:00Z
AUD-00693,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 31-May-2026
AUD-00699,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-02-10T00:00:00Z
AUD-00701,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 06/04/2025
AUD-00703,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 07/01/2024
AUD-00706,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 06/28/2025
AUD-00708,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 07/30/2024
AUD-00709,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 11/20/2025
AUD-00716,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 13-Jul-2025
AUD-00717,audits,out_of_range:compliance_score,-7.3
AUD-00719,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 06/04/2025
AUD-00721,audits,out_of_range:compliance_score,104.0
AUD-00724,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 03/15/2025
AUD-00728,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 01/12/2026
AUD-00729,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 06/18/2025
AUD-00731,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 04/09/2024
AUD-00740,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-06-21T00:00:00Z
AUD-00746,audits,closed_before_inspection,closed=2025-04-23 < inspection=2025-05-01
AUD-00753,audits,future_date:inspection_date,2026-07-31
AUD-00756,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-09-04T00:00:00Z
AUD-00757,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-07-29T00:00:00Z
AUD-00761,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 07/06/2025
AUD-00772,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 22/09/2025
AUD-00773,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 03/22/2026
AUD-00774,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 05-May-2025
AUD-00777,audits,future_date:inspection_date,2026-09-06
AUD-00778,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 25-Jan-2025
AUD-00779,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 05/22/2024
AUD-00780,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 09/06/2024
AUD-00791,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 07/02/2024
AUD-00793,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 17/12/2025
AUD-00794,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 05/03/2026
AUD-00796,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 22/06/2024
AUD-00799,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 08/25/2024
AUD-00803,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 14-Aug-2024
AUD-00804,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 06-Oct-2025
AUD-00819,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 30/12/2025
AUD-00821,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 03-Aug-2024
AUD-00827,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 25-Jan-2026
AUD-00828,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 20/08/2025
AUD-00828,audits,closed_before_inspection,closed=2025-07-17 < inspection=2025-08-01
AUD-00832,audits,future_date:inspection_date,2026-08-06
AUD-00835,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 14-Aug-2026
AUD-00836,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 19-Mar-2026
AUD-00837,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 09-Sep-2025
AUD-00839,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-08-07T00:00:00Z
AUD-00841,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 13-Mar-2026
AUD-00843,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 11/04/2026
AUD-00846,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 05/17/2026
AUD-00846,audits,out_of_range:compliance_score,104.8
AUD-00853,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 07/23/2025
AUD-00856,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2026-04-14T00:00:00Z
AUD-00857,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 07/12/2024
AUD-00870,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 23-Sep-2024
AUD-00875,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-03-03T00:00:00Z
AUD-00883,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 12-Jun-2026
AUD-00884,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 13-Apr-2024
AUD-00884,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 06/15/2024
AUD-00884,audits,out_of_range:compliance_score,-2.9
AUD-00886,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-08-09T00:00:00Z
AUD-00892,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 15/06/2024
AUD-00893,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-08-15T00:00:00Z
AUD-00905,audits,future_date:inspection_date,2026-09-17
AUD-00916,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 03/16/2025
AUD-00916,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-04-11T00:00:00Z
AUD-00922,audits,closed_before_inspection,closed=2024-09-09 < inspection=2024-09-11
AUD-00923,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 09-Feb-2026
AUD-00924,audits,future_date:inspection_date,2026-09-11
AUD-00926,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 12-Sep-2024
AUD-00929,audits,mixed_date_format:inspection_date,used format %Y-%m-%dT%H:%M:%SZ: 2025-03-27T00:00:00Z
AUD-00929,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 11/04/2025
AUD-00930,audits,out_of_range:compliance_score,112.4
AUD-00931,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 27/02/2024
AUD-00935,audits,mixed_date_format:inspection_date,used format %d/%m/%Y: 03/07/2026
AUD-00935,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 07/20/2026
AUD-00940,audits,mixed_date_format:closed_date,used format %d/%m/%Y: 15/02/2025
AUD-00943,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 29-Nov-2025
AUD-00947,audits,out_of_range:compliance_score,-7.4
AUD-00949,audits,mixed_date_format:closed_date,used format %d-%b-%Y: 30-May-2024
AUD-00951,audits,mixed_date_format:closed_date,used format %Y-%m-%dT%H:%M:%SZ: 2024-07-27T00:00:00Z
AUD-00953,audits,mixed_date_format:inspection_date,used format %m/%d/%Y: 03/20/2025
AUD-00960,audits,mixed_date_format:closed_date,used format %m/%d/%Y: 12/06/2024
AUD-00961,audits,mixed_date_format:inspection_date,used format %d-%b-%Y: 25-Oct-2024
