session_id,beneficiary_id,cohort_id,session_date,attendance_status,session_type,facilitator
SES-0031726,BEN-01345,COHORT-VN-002,2026-04-08,Present,Mentorship,
SES-0031727,BEN-01345,COHORT-VN-002,2026-04-15,Present,Group Discussion,Maurice Gichuki
SES-0031728,BEN-01345,COHORT-VN-002,2026-05-06,Present,Group Discussion,Zipporah Mutinda
SES-0031729,BEN-01345,COHORT-VN-002,29/04/2026,Present,Group Discussion,Dennis Odongo
SES-0031730,BEN-01345,COHORT-VN-002,2026-05-06,Absent,Group Discussion,Grace Kamau
SES-0031731,BEN-01345,COHORT-VN-002,2026-05-13,Present,Workshop,Grace Njenga
SES-0031732,BEN-01345,COHORT-VN-002,2026-05-20,Absent,Skills Lab,Francis Rotich
SES-0031733,BEN-01345,COHORT-VN-002,2026-05-27,Present,Skills Lab,Quinton Githinji
SES-0031734,BEN-01345,COHORT-VN-002,2026-06-03,Present,Skills Lab,
SES-0031735,BEN-01345,COHORT-VN-002,2026-06-10,Present,Group Discussion,Maurice Kiprotich
SES-0031736,BEN-01345,COHORT-VN-002,2026-06-17,Present,Skills Lab,Olive Njoroge
SES-0031737,BEN-01345,COHORT-VN-002,2026-06-24,Present,Workshop,Hassan Njoroge
SES-0031738,BEN-01345,COHORT-VN-002,2026-07-01,Present,Group Discussion,Owen Kiplagat
SES-0031739,BEN-01345,COHORT-VN-002,2026-07-08,Present,Workshop,Brian Awino
SES-0031740,BEN-01345,COHORT-VN-002,2026-07-15,Absent,Workshop,Yvonne Njenga
SES-0031741,BEN-01345,COHORT-VN-002,2026-07-22,Absent,Mentorship,Cynthia Mutua
SES-0031742,BEN-01345,COHORT-VN-002,2026-07-29,Present,Skills Lab,Cynthia Rotich
SES-0031743,BEN-01345,COHORT-VN-002,2026-08-05,Present,Skills Lab,Eunice Ndung'u
SES-0031744,BEN-01345,COHORT-VN-002,12/08/2026,0,Mentorship,Aisha Rotich
SES-0031745,BEN-01345,COHORT-VN-002,2026-08-19,Present,Workshop,Nicholas Otieno
SES-0031746,BEN-01346,COHORT-VN-002,2026-04-10,Absent,Mentorship,
SES-0031747,BEN-01346,COHORT-VN-002,2026-03-25,Absent,Group Discussion,Kendi Githinji
SES-0031748,BEN-01346,COHORT-VN-002,2026-04-01,Present,Workshop,Eunice Musyoka
SES-0031749,BEN-01346,COHORT-VN-002,2026-04-08,Present,Group Discussion,Lilian Omondi
SES-0031750,BEN-01346,COHORT-VN-002,2026-04-15,Present,Workshop,Felix Kiprotich
SES-0031751,BEN-01346,COHORT-VN-002,2026-04-22,Present,Skills Lab,
SES-0031752,BEN-01346,COHORT-VN-002,2026-04-29,Present,Workshop,David Chebet
SES-0031753,BEN-01346,COHORT-VN-002,2026-05-06,Present,Workshop,Grace Maina
SES-0031754,BEN-01346,COHORT-VN-002,2026-05-13,Present,Workshop,Queen Musyoka
SES-0031755,BEN-01346,COHORT-VN-002,2026-05-20,Present,Skills Lab,Queen Njoroge
SES-0031756,BEN-01346,COHORT-VN-002,2026-05-27,Present,Group Discussion,Amina Waweru
SES-0031757,BEN-01346,COHORT-VN-002,2026-06-03,Present,Skills Lab,Olive Onyango
SES-0031758,BEN-01346,COHORT-VN-002,2026-06-10,Absent,Workshop,Lilian Mugo
SES-0031759,BEN-01346,COHORT-VN-002,2026-06-17,Present,Workshop,Raphael Waweru
SES-0031760,BEN-01346,COHORT-VN-002,2026-06-24,Present,Group Discussion,Irene Odongo
SES-0031761,BEN-01346,COHORT-VN-002,2026-07-01,Absent,Group Discussion,Irene Otieno
SES-0031762,BEN-01346,COHORT-VN-002,2026-07-08,Present,Group Discussion,Nicholas Wanjiku
SES-0031763,BEN-01346,COHORT-VN-002,2026-07-15,Absent,Workshop,Hassan Otieno
SES-0031764,BEN-01346,COHORT-VN-002,22/07/2026,Present,Mentorship,Nancy Njoroge
SES-0031765,BEN-01346,COHORT-VN-002,2026-07-29,Present,Skills Lab,Esther Onyango
SES-0031766,BEN-01346,COHORT-VN-002,2026-08-05,Absent,Skills Lab,Cynthia Waweru
SES-0031767,BEN-01346,COHORT-VN-002,2026-08-12,Present,Workshop,Caroline Maina
SES-0031768,BEN-01346,COHORT-VN-002,2026-08-19,Present,Mentorship,Eunice Kamau
SES-0031769,BEN-01347,COHORT-VN-002,2026-03-03,Present,Group Discussion,Priscilla Kariuki
SES-0031770,BEN-01347,COHORT-VN-002,2026-03-10,0,Workshop,Yvonne Nyambura
SES-0031771,BEN-01347,COHORT-VN-002,2026-03-17,Present,Mentorship,David Awino
SES-0031772,BEN-01347,COHORT-VN-002,2026-04-18,1,Skills Lab,Violet Githinji
SES-0031773,BEN-01347,COHORT-VN-002,2026-03-31,Present,Skills Lab,Rose Onyango
SES-0031774,BEN-01347,COHORT-VN-002,2026-04-07,Present,Skills Lab,Seun Kamau
SES-0031775,BEN-01347,COHORT-VN-002,2026-04-14,Present,Workshop,Wanjiku Otieno
SES-0031776,BEN-01347,COHORT-VN-002,2026-04-21,Present,Skills Lab,Irene Achieng
SES-0031777,BEN-01347,COHORT-VN-002,2026-04-28,Present,Mentorship,Irene Awino
SES-0031778,BEN-01347,COHORT-VN-002,2026-05-05,Present,Skills Lab,Harrison Ndung'u
SES-0031779,BEN-01347,COHORT-VN-002,2026-05-12,Absent,Group Discussion,Amina Mwangi
SES-0031780,BEN-01347,COHORT-VN-002,2026-05-19,Absent,Group Discussion,Gladys Adhiambo
SES-0031781,BEN-01347,COHORT-VN-002,2026-06-18,present,Mentorship,Irene Musyoka
SES-0031782,BEN-01347,COHORT-VN-002,02/06/2026,Present,Group Discussion,Priscilla Mutinda
SES-0031783,BEN-01347,COHORT-VN-002,2026-06-09,Present,Skills Lab,Zipporah Kimani
SES-0031784,BEN-01347,COHORT-VN-002,2026-06-16,Absent,Workshop,Amina Mutinda
SES-0031785,BEN-01347,COHORT-VN-002,2026-06-23,Absent,Workshop,Kezia Otieno
SES-0031786,BEN-01347,COHORT-VN-002,30-Jun-2026,Absent,Mentorship,Queen Musyoka
SES-0031787,BEN-01347,COHORT-VN-002,2026-07-07,Present,Group Discussion,Gladys Owino
SES-0031788,BEN-01347,COHORT-VN-002,2026-07-14,Absent,Skills Lab,Felix Mutinda
SES-0031789,BEN-01347,COHORT-VN-002,2026-07-21,Absent,Mentorship,Kezia Awino
SES-0031790,BEN-01347,COHORT-VN-002,2026-07-28,NO,Workshop,Nancy Mutua
SES-0031791,BEN-01347,COHORT-VN-002,2026-08-04,Present,Workshop,Wanjiku Nyambura
SES-0031792,BEN-01347,COHORT-VN-002,2026-08-11,Present,Group Discussion,Aisha Omondi
SES-0031793,BEN-01347,COHORT-VN-002,2026-08-18,Present,Skills Lab,Uchenna Waweru
SES-0031794,BEN-01348,COHORT-VN-002,2026-03-02,Present,Skills Lab,Raphael Nyambura
SES-0031795,BEN-01348,COHORT-VN-002,2026-03-09,Present,Skills Lab,Aisha Rotich
SES-0031796,BEN-01348,COHORT-VN-002,2026-03-16,Absent,Workshop,Xavier Nyambura
SES-0031797,BEN-01348,COHORT-VN-002,2026-03-23,Present,Mentorship,Owen Omondi
SES-0031798,BEN-01348,COHORT-VN-002,2026-03-30,NO,Mentorship,Aisha Waweru
SES-0031799,BEN-01348,COHORT-VN-002,2026-04-06,Present,Group Discussion,Kezia Chebet
SES-0031800,BEN-01348,COHORT-VN-002,2026-04-13,Present,Group Discussion,Seun Omondi
SES-0031801,BEN-01348,COHORT-VN-002,2026-04-20,Absent,Workshop,Quinton Musyoka
SES-0031802,BEN-01348,COHORT-VN-002,2026-04-27,Present,Workshop,Felix Waweru
SES-0031803,BEN-01348,COHORT-VN-002,2026-05-04,Present,Mentorship,Dennis Kamau
SES-0031804,BEN-01348,COHORT-VN-002,2026-05-11,Present,Skills Lab,David Kamau
SES-0031805,BEN-01348,COHORT-VN-002,2026-05-18,Present,Mentorship,Irene Njenga
SES-0031806,BEN-01348,COHORT-VN-002,2026-05-25,Present,Mentorship,Nancy Wanjiku
SES-0031807,BEN-01348,COHORT-VN-002,2026-06-01,Present,Mentorship,Eunice Rotich
SES-0031808,BEN-01348,COHORT-VN-002,2026-06-08,Present,Group Discussion,Quinton Nyambura
SES-0031809,BEN-01348,COHORT-VN-002,2026-06-15,Present,Workshop,
SES-0031810,BEN-01348,COHORT-VN-002,2026-06-22,NO,Workshop,Raphael Musyoka
SES-0031811,BEN-01348,COHORT-VN-002,2026-06-29,Present,Group Discussion,Lilian Ndung'u
SES-0031812,BEN-01348,COHORT-VN-002,2026-07-06,Present,Workshop,
SES-0031813,BEN-01348,COHORT-VN-002,13/07/2026,Absent,Group Discussion,Stephen Maina
SES-0031814,BEN-01348,COHORT-VN-002,2026-07-20,Present,Group Discussion,Violet Kimani
SES-0031815,BEN-01348,COHORT-VN-002,2026-07-27,Present,Skills Lab,Kendi Odongo
SES-0031816,BEN-01348,COHORT-VN-002,2026-08-03,Present,Workshop,Raphael Mutua
SES-0031817,BEN-01348,COHORT-VN-002,2026-08-26,Present,Workshop,Amina Ndung'u
SES-0031818,BEN-01348,COHORT-VN-002,2026-08-17,Present,Group Discussion,David Auma
SES-0031819,BEN-01349,COHORT-VN-002,2026-03-06,Present,Workshop,Wanjiku Kiplagat
SES-0031820,BEN-01349,COHORT-VN-002,2026-03-13,absent,Mentorship,Lilian Omondi
SES-0031821,BEN-01349,COHORT-VN-002,2026-03-20,0,Group Discussion,Aisha Mwangi
SES-0031822,BEN-01349,COHORT-VN-002,2026-03-27,Present,Workshop,Queen Mutua
SES-0031823,BEN-01349,COHORT-VN-002,2026-04-03,Present,Mentorship,Seun Mwangi
SES-0031824,BEN-01349,COHORT-VN-002,2026-04-10,Present,Workshop,Francis Chebet
SES-0031825,BEN-01349,COHORT-VN-002,2026-04-17,Present,Workshop,Eunice Musyoka
SES-0031826,BEN-01349,COHORT-VN-002,2026-04-24,Absent,Group Discussion,Uchenna Mutinda
SES-0031827,BEN-01349,COHORT-VN-002,2026-05-30,Present,Skills Lab,Hassan Awino
SES-0031828,BEN-01349,COHORT-VN-002,2026-05-08,Present,Workshop,Harrison Ochieng
SES-0031829,BEN-01349,COHORT-VN-002,2026-05-15,absent,Skills Lab,Raphael Kiplagat
SES-0031830,BEN-01349,COHORT-VN-002,2026-05-22,Present,Workshop,Gladys Were
SES-0031831,BEN-01349,COHORT-VN-002,2026-05-29,Present,Workshop,Rose Wangari
SES-0031832,BEN-01349,COHORT-VN-002,2026-06-05,Present,Group Discussion,Mary Musyoka
SES-0031833,BEN-01349,COHORT-VN-002,2026-06-12,Absent,Mentorship,Esther Mutua
SES-0031834,BEN-01349,COHORT-VN-002,2026-07-17,Present,Workshop,Quinton Wanjiku
SES-0031835,BEN-01349,COHORT-VN-002,26-Jun-2026,Present,Workshop,Priscilla Kimani
SES-0031836,BEN-01349,COHORT-VN-002,2026-07-03,Present,Skills Lab,Olive Chebet
SES-0031837,BEN-01349,COHORT-VN-002,2026-07-10,Present,Group Discussion,Francis Ndung'u
SES-0031838,BEN-01349,COHORT-VN-002,2026-07-17,Present,Skills Lab,Eunice Ochieng
SES-0031839,BEN-01349,COHORT-VN-002,2026-07-24,Present,Group Discussion,Mary Musyoka
SES-0031840,BEN-01349,COHORT-VN-002,2026-07-31,Present,Skills Lab,Mary Kiprotich
SES-0031841,BEN-01349,COHORT-VN-002,2026-08-07,Present,Mentorship,Dennis Mwangi
SES-0031842,BEN-01349,COHORT-VN-002,2026-08-14,Present,Skills Lab,Tabitha Mutinda
SES-0031843,BEN-01349,COHORT-VN-002,2026-08-21,Present,Workshop,Tabitha Kimani
SES-0031844,BEN-01350,COHORT-VN-002,2026-02-28,Present,Mentorship,Olive Simiyu
SES-0031845,BEN-01350,COHORT-VN-002,07/03/2026,Absent,Group Discussion,Wanjiku Gichuki
SES-0031846,BEN-01350,COHORT-VN-002,2026-03-14,Present,Workshop,Zipporah Onyango
SES-0031847,BEN-01350,COHORT-VN-002,2026-03-21,Absent,Skills Lab,Rose Rotich
SES-0031848,BEN-01350,COHORT-VN-002,2026-03-28,Absent,Skills Lab,Priscilla Kamau
SES-0031849,BEN-01350,COHORT-VN-002,2026-04-04,Absent,Group Discussion,Uchenna Adhiambo
SES-0031850,BEN-01350,COHORT-VN-002,2026-04-11,Absent,Group Discussion,Harrison Kariuki
SES-0031851,BEN-01350,COHORT-VN-002,2026-04-18,Absent,Mentorship,Nancy Kamau
SES-0031852,BEN-01350,COHORT-VN-002,25/04/2026,Present,Group Discussion,Olive Ndung'u
SES-0031853,BEN-01350,COHORT-VN-002,2026-05-02,Absent,Group Discussion,Joseph Njenga
SES-0031854,BEN-01350,COHORT-VN-002,2026-05-09,Absent,Mentorship,Harrison Mutinda
SES-0031855,BEN-01350,COHORT-VN-002,2026-05-16,Absent,Mentorship,Maurice Chebet
SES-0031856,BEN-01350,COHORT-VN-002,2026-05-23,Absent,Skills Lab,Esther Auma
SES-0031857,BEN-01350,COHORT-VN-002,2026-05-30,Absent,Workshop,Irene Musyoka
SES-0031858,BEN-01350,COHORT-VN-002,2026-06-06,Present,Mentorship,Zipporah Were
SES-0031859,BEN-01350,COHORT-VN-002,2026-06-13,Present,Group Discussion,Esther Njoroge
SES-0031860,BEN-01350,COHORT-VN-002,2026-06-20,Present,Skills Lab,Leonard Mwangi
SES-0031861,BEN-01350,COHORT-VN-002,2026-06-27,Absent,Skills Lab,Grace Kimani
SES-0031862,BEN-01350,COHORT-VN-002,2026-07-04,Present,Mentorship,Grace Musyoka
SES-0031863,BEN-01350,COHORT-VN-002,11/07/2026,Present,Skills Lab,Raphael Simiyu
SES-0031864,BEN-01350,COHORT-VN-002,2026-07-18,Present,Mentorship,Felix Chebet
SES-0031865,BEN-01350,COHORT-VN-002,2026-07-25,Present,Mentorship,Patrick Adhiambo
SES-0031866,BEN-01350,COHORT-VN-002,2026-08-01,Present,Skills Lab,Seun Mwangi
SES-0031867,BEN-01350,COHORT-VN-002,2026-08-08,YES,Group Discussion,Eunice Wanjiku
SES-0031868,BEN-01350,COHORT-VN-002,2026-08-15,Present,Group Discussion,Wanjiku Simiyu
SES-0031869,BEN-01351,COHORT-VN-002,2026-03-17,Present,Workshop,Grace Gichuki
SES-0031870,BEN-01351,COHORT-VN-002,2026-03-24,Present,Skills Lab,Stephen Ndung'u
SES-0031871,BEN-01351,COHORT-VN-002,2026-03-31,Present,Mentorship,Priscilla Wanjiku
SES-0031872,BEN-01351,COHORT-VN-002,2026-04-07,1,Workshop,Maurice Kiprotich
SES-0031873,BEN-01351,COHORT-VN-002,2026-04-14,absent,Workshop,
SES-0031874,BEN-01351,COHORT-VN-002,2026-04-21,Present,Skills Lab,Maurice Mutua
SES-0031875,BEN-01351,COHORT-VN-002,2026-04-28,Absent,Group Discussion,David Kiplagat
SES-0031876,BEN-01351,COHORT-VN-002,2026-05-05,Present,Group Discussion,Nicholas Musyoka
SES-0031877,BEN-01351,COHORT-VN-002,2026-05-12,Present,Mentorship,Hassan Odongo
SES-0031878,BEN-01351,COHORT-VN-002,2026-05-19,Present,Group Discussion,Grace Githinji
SES-0031879,BEN-01351,COHORT-VN-002,2026-05-26,Absent,Mentorship,Boniface Mutinda
SES-0031880,BEN-01351,COHORT-VN-002,2026-06-02,Present,Mentorship,Wanjiku Njoroge
SES-0031881,BEN-01351,COHORT-VN-002,2026-06-09,Present,Skills Lab,Joseph Maina
SES-0031882,BEN-01351,COHORT-VN-002,2026-06-16,Present,Workshop,Raphael Owino
SES-0031883,BEN-01351,COHORT-VN-002,2026-06-23,Absent,Mentorship,Violet Ochieng
SES-0031884,BEN-01351,COHORT-VN-002,2026-07-03,Present,Mentorship,Stephen Achieng
SES-0031885,BEN-01351,COHORT-VN-002,2026-07-07,Present,Group Discussion,Eunice Githinji
SES-0031886,BEN-01351,COHORT-VN-002,2026-07-14,Present,Group Discussion,Wanjiku Nyambura
SES-0031887,BEN-01351,COHORT-VN-002,2026-07-21,Present,Workshop,Felix Njenga
SES-0031888,BEN-01351,COHORT-VN-002,2026-07-28,Present,Workshop,Kezia Auma
SES-0031889,BEN-01351,COHORT-VN-002,2026-08-04,Present,Group Discussion,Violet Kariuki
SES-0031890,BEN-01351,COHORT-VN-002,2026-08-11,Present,Mentorship,Zipporah Kamau
SES-0031891,BEN-01351,COHORT-VN-002,2026-08-18,Present,Group Discussion,Raphael Otieno
SES-0031892,BEN-01352,COHORT-VN-002,2026-02-28,Absent,Skills Lab,Cynthia Otieno
SES-0031893,BEN-01352,COHORT-VN-002,2026-03-07,Absent,Skills Lab,James Kiprotich
SES-0031894,BEN-01352,COHORT-VN-002,2026-03-14,Present,Workshop,Xavier Njenga
SES-0031895,BEN-01352,COHORT-VN-002,2026-03-21,Absent,Workshop,Brian Mugo
SES-0031896,BEN-01352,COHORT-VN-002,2026-03-28,Absent,Skills Lab,David Chebet
SES-0031897,BEN-01352,COHORT-VN-002,2026-04-04,Absent,Workshop,Violet Musyoka
SES-0031898,BEN-01352,COHORT-VN-002,2026-04-11,Present,Group Discussion,Uchenna Wangari
SES-0031899,BEN-01352,COHORT-VN-002,2026-04-18,Absent,Mentorship,Maurice Awino
SES-0031900,BEN-01352,COHORT-VN-002,2026-04-25,Absent,Workshop,Nicholas Musyoka
SES-0031901,BEN-01352,COHORT-VN-002,2026-05-02,Present,Group Discussion,Owen Nyambura
SES-0031902,BEN-01352,COHORT-VN-002,2026-05-09,Absent,Group Discussion,Francis Onyango
SES-0031903,BEN-01352,COHORT-VN-002,2026-05-16,Absent,Group Discussion,Mary Mwangi
SES-0031904,BEN-01352,COHORT-VN-002,2026-05-23,Present,Workshop,Nicholas Simiyu
SES-0031905,BEN-01352,COHORT-VN-002,2026-05-30,Present,Skills Lab,Brian Otieno
SES-0031906,BEN-01352,COHORT-VN-002,06-Jun-2026,Present,Group Discussion,Gladys Rotich
SES-0031907,BEN-01352,COHORT-VN-002,2026-06-13,Absent,Mentorship,James Kamau
SES-0031908,BEN-01352,COHORT-VN-002,2026-06-20,0,Skills Lab,Leonard Mutinda
SES-0031909,BEN-01352,COHORT-VN-002,2026-06-27,Absent,Workshop,Violet Chebet
SES-0031910,BEN-01352,COHORT-VN-002,2026-07-04,Present,Workshop,Patrick Njenga
SES-0031911,BEN-01352,COHORT-VN-002,2026-07-11,Present,Mentorship,
SES-0031912,BEN-01352,COHORT-VN-002,2026-07-18,1,Group Discussion,Eunice Were
SES-0031913,BEN-01352,COHORT-VN-002,2026-07-25,Absent,Mentorship,Dennis Ochieng
SES-0031914,BEN-01352,COHORT-VN-002,01/08/2026,Absent,Skills Lab,Eunice Kimani
SES-0031915,BEN-01352,COHORT-VN-002,08/08/2026,Absent,Mentorship,Priscilla Mutua
SES-0031916,BEN-01352,COHORT-VN-002,2026-08-15,Absent,Skills Lab,Mary Simiyu
SES-0031917,BEN-01353,COHORT-VN-002,2026-02-22,Absent,Group Discussion,James Wangari
SES-0031918,BEN-01353,COHORT-VN-002,2026-03-01,Absent,Skills Lab,Zipporah Wangari
SES-0031919,BEN-01353,COHORT-VN-002,2026-03-08,Present,Group Discussion,Violet Adhiambo
SES-0031920,BEN-01353,COHORT-VN-002,2026-03-15,Present,Group Discussion,Brian Adhiambo
SES-0031921,BEN-01353,COHORT-VN-002,2026-03-22,Absent,Mentorship,James Otieno
SES-0031922,BEN-01353,COHORT-VN-002,2026-03-29,0,Workshop,Yvonne Njenga
SES-0031923,BEN-01353,COHORT-VN-002,2026-04-05,Absent,Group Discussion,Francis Kiprotich
SES-0031924,BEN-01353,COHORT-VN-002,2026-04-12,Present,Mentorship,Violet Onyango
SES-0031925,BEN-01353,COHORT-VN-002,2026-04-19,Absent,Workshop,Felix Musyoka
SES-0031926,BEN-01353,COHORT-VN-002,2026-04-26,absent,Skills Lab,Grace Rotich
SES-0031927,BEN-01353,COHORT-VN-002,2026-05-03,Absent,Group Discussion,Dennis Mutinda
SES-0031928,BEN-01353,COHORT-VN-002,2026-05-10,Present,Skills Lab,Nancy Ochieng
SES-0031929,BEN-01353,COHORT-VN-002,2026-05-17,Present,Mentorship,Owen Rotich
SES-0031930,BEN-01353,COHORT-VN-002,2026-05-24,Absent,Skills Lab,Grace Mutinda
SES-0031931,BEN-01353,COHORT-VN-002,2026-05-31,Absent,Mentorship,Cynthia Mugo
SES-0031932,BEN-01353,COHORT-VN-002,2026-06-07,Absent,Skills Lab,Grace Gichuki
SES-0031933,BEN-01353,COHORT-VN-002,14-Jun-2026,Present,Group Discussion,Felix Kiprotich
SES-0031934,BEN-01353,COHORT-VN-002,2026-06-21,Present,Skills Lab,Joseph Njenga
SES-0031935,BEN-01353,COHORT-VN-002,2026-06-28,Absent,Group Discussion,Quinton Mutinda
SES-0031936,BEN-01353,COHORT-VN-002,2026-07-05,Present,Workshop,Uchenna Omondi
SES-0031937,BEN-01353,COHORT-VN-002,2026-07-12,Absent,Skills Lab,Gladys Mutua
SES-0031938,BEN-01353,COHORT-VN-002,2026-07-19,Present,Group Discussion,Yvonne Maina
SES-0031939,BEN-01353,COHORT-VN-002,2026-07-26,NO,Mentorship,Eunice Kiprotich
SES-0031940,BEN-01353,COHORT-VN-002,2026-08-02,Present,Workshop,Aisha Githinji
SES-0031941,BEN-01353,COHORT-VN-002,2026-08-09,Present,Skills Lab,Stephen Maina
SES-0031942,BEN-01353,COHORT-VN-002,2026-08-16,Present,Group Discussion,Maurice Auma
SES-0031943,BEN-01354,COHORT-VN-003,2026-02-25,Absent,Group Discussion,Yvonne Mutua
SES-0031944,BEN-01354,COHORT-VN-003,2026-03-04,Absent,Group Discussion,Cynthia Waweru
SES-0031945,BEN-01354,COHORT-VN-003,2026-03-11,Absent,Mentorship,Xavier Awino
SES-0031946,BEN-01354,COHORT-VN-003,2026-03-18,Present,Group Discussion,Owen Kimani
SES-0031947,BEN-01354,COHORT-VN-003,2026-03-25,Absent,Mentorship,Lilian Maina
SES-0031948,BEN-01354,COHORT-VN-003,2026-04-01,Absent,Workshop,Irene Kamau
SES-0031949,BEN-01354,COHORT-VN-003,2026-04-08,Absent,Mentorship,Irene Awino
SES-0031950,BEN-01354,COHORT-VN-003,2026-04-15,Absent,Mentorship,Seun Wangari
SES-0031951,BEN-01354,COHORT-VN-003,2026-04-22,Absent,Mentorship,Raphael Ndung'u
SES-0031952,BEN-01354,COHORT-VN-003,29/04/2026,Absent,Workshop,David Gichuki
SES-0031953,BEN-01354,COHORT-VN-003,06-May-2026,Absent,Skills Lab,Nicholas Chebet
SES-0031954,BEN-01354,COHORT-VN-003,2026-05-13,Absent,Mentorship,Rose Simiyu
SES-0031955,BEN-01354,COHORT-VN-003,2026-05-20,Absent,Mentorship,Harrison Omondi
SES-0031956,BEN-01354,COHORT-VN-003,2026-06-11,Absent,Workshop,James Wanjiku
SES-0031957,BEN-01354,COHORT-VN-003,2026-06-03,Present,Skills Lab,Yvonne Mutinda
SES-0031958,BEN-01354,COHORT-VN-003,2026-06-10,Absent,Mentorship,Kezia Auma
SES-0031959,BEN-01354,COHORT-VN-003,2026-06-17,Absent,Workshop,Harrison Gichuki
SES-0031960,BEN-01354,COHORT-VN-003,2026-06-24,Present,Workshop,Tabitha Simiyu
SES-0031961,BEN-01354,COHORT-VN-003,2026-07-01,Absent,Skills Lab,Violet Njenga
SES-0031962,BEN-01354,COHORT-VN-003,2026-07-08,Absent,Skills Lab,James Njoroge
SES-0031963,BEN-01354,COHORT-VN-003,2026-07-15,Absent,Mentorship,Joseph Mwangi
SES-0031964,BEN-01354,COHORT-VN-003,2026-07-22,Absent,Workshop,Eunice Kamau
SES-0031965,BEN-01354,COHORT-VN-003,2026-07-29,0,Workshop,Grace Rotich
SES-0031966,BEN-01354,COHORT-VN-003,2026-08-05,Present,Workshop,Nicholas Adhiambo
SES-0031967,BEN-01354,COHORT-VN-003,12/08/2026,Absent,Workshop,Caroline Omondi
SES-0031968,BEN-01354,COHORT-VN-003,2026-08-19,Absent,Skills Lab,James Njenga
SES-0031969,BEN-01355,COHORT-VN-003,22/03/2026,Absent,Group Discussion,Aisha Kariuki
SES-0031970,BEN-01355,COHORT-VN-003,29/03/2026,Present,Group Discussion,Yvonne Kiplagat
SES-0031971,BEN-01355,COHORT-VN-003,2026-04-05,Absent,Mentorship,Grace Maina
SES-0031972,BEN-01355,COHORT-VN-003,2026-04-12,Absent,Workshop,Amina Wangari
SES-0031973,BEN-01355,COHORT-VN-003,2026-04-19,Absent,Mentorship,Felix Njenga
SES-0031974,BEN-01355,COHORT-VN-003,2026-04-26,Present,Skills Lab,Lilian Kiplagat
SES-0031975,BEN-01355,COHORT-VN-003,2026-05-03,Absent,Workshop,Felix Githinji
SES-0031976,BEN-01355,COHORT-VN-003,10-May-2026,Absent,Skills Lab,Lilian Waweru
SES-0031977,BEN-01355,COHORT-VN-003,17/05/2026,Present,Skills Lab,Seun Owino
SES-0031978,BEN-01355,COHORT-VN-003,2026-05-24,Present,Skills Lab,Lilian Auma
SES-0031979,BEN-01355,COHORT-VN-003,2026-05-31,Absent,Group Discussion,Zipporah Rotich
SES-0031980,BEN-01355,COHORT-VN-003,2026-06-24,Present,Group Discussion,Boniface Ndung'u
SES-0031981,BEN-01355,COHORT-VN-003,2026-06-14,Absent,Skills Lab,Lilian Gichuki
SES-0031982,BEN-01355,COHORT-VN-003,2026-06-26,Present,Skills Lab,Uchenna Wanjiku
SES-0031983,BEN-01355,COHORT-VN-003,2026-06-28,Present,Workshop,Seun Achieng
SES-0031984,BEN-01355,COHORT-VN-003,2026-07-05,Absent,Workshop,Violet Gichuki
SES-0031985,BEN-01355,COHORT-VN-003,2026-07-12,Absent,Workshop,Zipporah Achieng
SES-0031986,BEN-01355,COHORT-VN-003,2026-07-19,Absent,Skills Lab,Kendi Auma
SES-0031987,BEN-01355,COHORT-VN-003,26-Jul-2026,Absent,Skills Lab,Brian Were
SES-0031988,BEN-01355,COHORT-VN-003,2026-08-02,Absent,Mentorship,Stephen Awino
SES-0031989,BEN-01355,COHORT-VN-003,2026-08-09,Absent,Mentorship,Yvonne Owino
SES-0031990,BEN-01355,COHORT-VN-003,2026-08-16,Absent,Group Discussion,Wanjiku Kamau
SES-0031991,BEN-01356,COHORT-VN-003,2026-03-04,Present,Workshop,Irene Wangari
SES-0031992,BEN-01356,COHORT-VN-003,2026-03-11,Present,Workshop,Dennis Mutua
SES-0031993,BEN-01356,COHORT-VN-003,2026-03-18,Present,Skills Lab,Seun Mugo
SES-0031994,BEN-01356,COHORT-VN-003,2026-03-25,Present,Workshop,Lilian Wangari
SES-0031995,BEN-01356,COHORT-VN-003,2026-04-01,Present,Workshop,Yvonne Mutua
SES-0031996,BEN-01356,COHORT-VN-003,2026-04-08,YES,Skills Lab,Irene Kiplagat
SES-0031997,BEN-01356,COHORT-VN-003,2026-04-15,Absent,Skills Lab,Irene Otieno
SES-0031998,BEN-01356,COHORT-VN-003,2026-04-22,Present,Skills Lab,Patrick Simiyu
SES-0031999,BEN-01356,COHORT-VN-003,29-Apr-2026,Absent,Skills Lab,Nicholas Were
SES-0032000,BEN-01356,COHORT-VN-003,2026-05-06,Present,Mentorship,Felix Omondi
SES-0032001,BEN-01356,COHORT-VN-003,2026-05-13,Absent,Mentorship,Esther Githinji
SES-0032002,BEN-01356,COHORT-VN-003,2026-05-20,Present,Workshop,Uchenna Odongo
SES-0032003,BEN-01356,COHORT-VN-003,2026-05-27,Present,Mentorship,Irene Kiprotich
SES-0032004,BEN-01356,COHORT-VN-003,2026-06-03,Present,Workshop,Leonard Mutua
