disbursement_id,beneficiary_id,cohort_id,expected_date,actual_date,amount_kes,status,delay_days,payment_method
DISB-0025586,BEN-02414,COHORT-PL-003,2026-01-06,2026-01-06,6165,Paid,0,Bank Transfer
DISB-0025587,BEN-02414,COHORT-PL-003,2026-02-06,2026-02-06,6483,Paid,0,Bank Transfer
DISB-0025588,BEN-02414,COHORT-PL-003,2026-03-06,2026-03-06,3468,Pending,0,Cash
DISB-0025589,BEN-02414,COHORT-PL-003,2026-04-06,2026-04-06,7589,Paid,0,M-Pesa
DISB-0025590,BEN-02414,COHORT-PL-003,2026-05-06,2026-05-06,6572,Paid,0,M-Pesa
DISB-0025591,BEN-02414,COHORT-PL-003,2026-06-06,2026-06-06,7544,Paid,0,Cash
DISB-0025592,BEN-02414,COHORT-PL-003,2026-07-06,2026-07-25,7656,Delayed,19,Bank Transfer
DISB-0025593,BEN-02414,COHORT-PL-003,2026-08-06,2026-08-06,4447,Paid,0,Cash
DISB-0025594,BEN-02415,COHORT-PL-003,2025-10-06,2025-10-06,7733,Paid,0,Cash
DISB-0025595,BEN-02415,COHORT-PL-003,2025-11-06,2025-11-06,7455,Paid,0,M-Pesa
DISB-0025596,BEN-02415,COHORT-PL-003,2025-12-06,2025-12-06,6186,Pending,0,M-Pesa
DISB-0025597,BEN-02415,COHORT-PL-003,2026-01-06,2026-01-06,6411,Paid,0,Cash
DISB-0025598,BEN-02415,COHORT-PL-003,2026-02-06,2026-02-06,6251,Paid,0,Bank Transfer
DISB-0025599,BEN-02415,COHORT-PL-003,2026-03-06,2026-03-06,6778,Paid,0,M-Pesa
DISB-0025600,BEN-02415,COHORT-PL-003,2026-04-06,2026-04-06,5571,Paid,0,Cash
DISB-0025601,BEN-02415,COHORT-PL-003,2026-05-06,,6692,Withheld,0,Bank Transfer
DISB-0025602,BEN-02415,COHORT-PL-003,2026-06-06,2026-06-06,3923,Paid,0,Bank Transfer
DISB-0025603,BEN-02415,COHORT-PL-003,2026-07-06,2026-07-06,7093,Paid,0,M-Pesa
DISB-0025604,BEN-02415,COHORT-PL-003,2026-08-06,2026-08-06,5988,Pending,0,M-Pesa
DISB-0025605,BEN-02416,COHORT-PL-003,2025-10-06,2025-10-20,4609,Delayed,14,Cash
DISB-0025606,BEN-02416,COHORT-PL-003,2025-11-06,2025-11-06,5079,Paid,0,M-Pesa
DISB-0025607,BEN-02416,COHORT-PL-003,2025-12-06,2025-12-06,6505,Paid,0,Cash
DISB-0025608,BEN-02416,COHORT-PL-003,2026-01-06,2026-01-06,5297,Paid,0,M-Pesa
DISB-0025609,BEN-02416,COHORT-PL-003,2026-02-06,2026-02-25,7985,PAID,19,M-Pesa
DISB-0025610,BEN-02416,COHORT-PL-003,2026-03-06,2026-03-06,3520,Paid,0,Bank Transfer
DISB-0025611,BEN-02417,COHORT-PL-003,2025-10-06,2025-10-06,3878,Paid,0,M-Pesa
DISB-0025612,BEN-02417,COHORT-PL-003,2025-11-06,2025-11-06,7802,Pending,0,M-Pesa
DISB-0025613,BEN-02417,COHORT-PL-003,2025-12-06,2025-12-06,7871,Paid,0,Bank Transfer
DISB-0025614,BEN-02417,COHORT-PL-003,2026-01-06,2026-01-06,4832,Pending,0,Bank Transfer
DISB-0025615,BEN-02417,COHORT-PL-003,2026-02-06,2026-02-06,4648,Pending,0,Bank Transfer
DISB-0025616,BEN-02417,COHORT-PL-003,2026-03-06,2026-03-06,6646,Paid,0,Bank Transfer
DISB-0025617,BEN-02418,COHORT-PL-003,2025-10-06,2025-10-06,7894,Pending,0,Bank Transfer
DISB-0025618,BEN-02418,COHORT-PL-003,2025-11-06,2025-11-06,5896,Pending,0,Cash
DISB-0025619,BEN-02418,COHORT-PL-003,2025-12-06,,3708,Withheld,0,Cash
DISB-0025620,BEN-02418,COHORT-PL-003,2026-01-06,2026-01-06,5878,Paid,0,M-Pesa
DISB-0025621,BEN-02418,COHORT-PL-003,2026-02-06,2026-02-06,4421,Paid,0,M-Pesa
DISB-0025622,BEN-02418,COHORT-PL-003,2026-03-06,2026-03-06,6550,Paid,0,M-Pesa
DISB-0025623,BEN-02418,COHORT-PL-003,2026-04-06,2026-04-06,6337,Paid,0,M-Pesa
DISB-0025624,BEN-02418,COHORT-PL-003,2026-05-06,,3873,Withheld,0,Bank Transfer
DISB-0025625,BEN-02418,COHORT-PL-003,2026-06-06,2026-06-06,3831,Pending,0,M-Pesa
DISB-0025626,BEN-02418,COHORT-PL-003,2026-07-06,2026-07-06,5271,delayed,0,M-Pesa
DISB-0025627,BEN-02418,COHORT-PL-003,2026-08-06,2026-08-06,4989,Paid,0,M-Pesa
DISB-0025628,BEN-02419,COHORT-PL-003,2025-10-06,2025-10-06,4374,Pending,0,Cash
DISB-0025629,BEN-02419,COHORT-PL-003,2025-11-06,2025-11-06,6310,Paid,0,Cash
DISB-0025630,BEN-02419,COHORT-PL-003,2025-12-06,2025-12-06,4176,Paid,0,M-Pesa
DISB-0025631,BEN-02419,COHORT-PL-003,2026-01-06,2026-01-06,6177,Paid,0,M-Pesa
DISB-0025632,BEN-02419,COHORT-PL-003,2026-02-06,2026-02-06,7867,Paid,0,Bank Transfer
DISB-0025633,BEN-02419,COHORT-PL-003,2026-03-06,2026-03-06,3810,Paid,0,M-Pesa
DISB-0025634,BEN-02419,COHORT-PL-003,2026-04-06,2026-04-06,5820,Paid,0,Cash
DISB-0025635,BEN-02419,COHORT-PL-003,2026-05-06,2026-05-06,7538,Pending,0,Bank Transfer
DISB-0025636,BEN-02419,COHORT-PL-003,2026-06-06,2026-06-06,3288,Paid,0,M-Pesa
DISB-0025637,BEN-02419,COHORT-PL-003,2026-07-06,2026-07-06,5454,Paid,0,M-Pesa
DISB-0025638,BEN-02419,COHORT-PL-003,2026-08-06,2026-08-31,6468,Delayed,25,M-Pesa
DISB-0025639,BEN-02420,COHORT-PL-003,2025-10-06,2025-10-06,5892,Paid,0,Cash
DISB-0025640,BEN-02420,COHORT-PL-003,2025-11-06,2025-11-06,5213,Paid,0,Bank Transfer
DISB-0025641,BEN-02420,COHORT-PL-003,2025-12-06,2025-12-16,7680,Delayed,10,Cash
DISB-0025642,BEN-02420,COHORT-PL-003,2026-01-06,,3929,Withheld,0,M-Pesa
DISB-0025643,BEN-02420,COHORT-PL-003,2026-02-06,2026-02-06,4932,Paid,0,M-Pesa
DISB-0025644,BEN-02420,COHORT-PL-003,2026-03-06,2026-03-06,7998,Paid,0,Cash
DISB-0025645,BEN-02420,COHORT-PL-003,2026-04-06,2026-04-06,7680,Paid,0,Bank Transfer
DISB-0025646,BEN-02420,COHORT-PL-003,2026-05-06,2026-05-06,5482,Paid,0,M-Pesa
DISB-0025647,BEN-02420,COHORT-PL-003,2026-06-06,2026-06-23,6939,Delayed,17,Bank Transfer
DISB-0025648,BEN-02420,COHORT-PL-003,2026-07-06,2026-07-06,7881,Paid,0,Cash
DISB-0025649,BEN-02420,COHORT-PL-003,2026-08-06,2026-08-06,6796,Paid,0,Cash
DISB-0025650,BEN-02421,COHORT-PL-003,2025-09-06,2025-09-06,3606,Paid,0,M-Pesa
DISB-0025651,BEN-02421,COHORT-PL-003,2025-10-06,2025-10-06,3307,Paid,0,Cash
DISB-0025652,BEN-02421,COHORT-PL-003,2025-11-06,2025-11-06,3119,Pending,0,M-Pesa
DISB-0025653,BEN-02421,COHORT-PL-003,2025-12-06,2025-12-06,7173,Paid,0,M-Pesa
DISB-0025654,BEN-02421,COHORT-PL-003,2026-01-06,2026-01-06,5229,Paid,0,Cash
DISB-0025655,BEN-02421,COHORT-PL-003,2026-02-06,2026-02-06,3320,Paid,0,Bank Transfer
DISB-0025656,BEN-02421,COHORT-PL-003,2026-03-06,2026-03-06,5920,Paid,0,M-Pesa
DISB-0025657,BEN-02421,COHORT-PL-003,2026-04-06,2026-04-06,3371,Paid,0,Bank Transfer
DISB-0025658,BEN-02421,COHORT-PL-003,2026-05-06,2026-05-06,6701,paid,0,Cash
DISB-0025659,BEN-02421,COHORT-PL-003,2026-06-06,2026-06-06,4127,Pending,0,Cash
DISB-0025660,BEN-02421,COHORT-PL-003,2026-07-06,2026-07-06,3970,Paid,0,Cash
DISB-0025661,BEN-02421,COHORT-PL-003,2026-08-06,2026-08-06,4117,Paid,0,Cash
DISB-0025662,BEN-02422,COHORT-PL-003,2025-09-06,,6595,Withheld,0,Cash
DISB-0025663,BEN-02422,COHORT-PL-003,2025-10-06,2025-10-28,5315,Delayed,22,Cash
DISB-0025664,BEN-02422,COHORT-PL-003,2025-11-06,2025-11-06,3445,Paid,0,Bank Transfer
DISB-0025665,BEN-02422,COHORT-PL-003,2025-12-06,2025-12-06,5538,Paid,0,Cash
DISB-0025666,BEN-02422,COHORT-PL-003,2026-01-06,2026-01-06,5659,delayed,0,M-Pesa
DISB-0025667,BEN-02422,COHORT-PL-003,2026-02-06,2026-02-06,7108,Paid,0,Cash
DISB-0025668,BEN-02422,COHORT-PL-003,2026-03-06,2026-03-06,7607,Pending,0,M-Pesa
DISB-0025669,BEN-02422,COHORT-PL-003,2026-04-06,2026-04-30,4057,Delayed,24,Cash
DISB-0025670,BEN-02422,COHORT-PL-003,2026-05-06,2026-05-06,6782,Paid,0,M-Pesa
DISB-0025671,BEN-02422,COHORT-PL-003,2026-06-06,2026-06-14,7170,Delayed,8,Cash
DISB-0025672,BEN-02422,COHORT-PL-003,2026-07-06,2026-07-06,3932,Paid,0,M-Pesa
DISB-0025673,BEN-02422,COHORT-PL-003,2026-08-06,2026-08-28,6979,Delayed,22,Cash
DISB-0025674,BEN-02423,COHORT-PL-003,2025-10-06,2025-10-06,7953,delayed,0,Cash
DISB-0025675,BEN-02423,COHORT-PL-003,2025-11-06,2025-11-06,4211,Paid,0,Bank Transfer
DISB-0025676,BEN-02423,COHORT-PL-003,2025-12-06,2025-12-06,7803,Pending,0,M-Pesa
DISB-0025677,BEN-02423,COHORT-PL-003,2026-01-06,,6822,Withheld,0,Cash
DISB-0025678,BEN-02423,COHORT-PL-003,2026-02-06,2026-02-06,4015,Paid,0,Bank Transfer
DISB-0025679,BEN-02423,COHORT-PL-003,2026-03-06,2026-03-06,6554,Paid,0,Bank Transfer
DISB-0025680,BEN-02424,COHORT-PL-003,2025-10-06,2025-10-06,5583,Pending,0,Cash
DISB-0025681,BEN-02424,COHORT-PL-003,2025-11-06,2025-11-06,4010,Pending,0,Bank Transfer
DISB-0025682,BEN-02424,COHORT-PL-003,2025-12-06,2025-12-06,7733,withheld,0,M-Pesa
DISB-0025683,BEN-02424,COHORT-PL-003,2026-01-06,2026-01-06,4429,Paid,0,Bank Transfer
DISB-0025684,BEN-02424,COHORT-PL-003,2026-02-06,2026-02-06,7358,Paid,0,M-Pesa
DISB-0025685,BEN-02424,COHORT-PL-003,2026-03-06,2026-03-06,5266,Paid,0,Cash
DISB-0025686,BEN-02424,COHORT-PL-003,2026-04-06,2026-04-06,6455,withheld,0,Bank Transfer
DISB-0025687,BEN-02424,COHORT-PL-003,2026-05-06,2026-05-06,7521,Paid,0,Cash
DISB-0025688,BEN-02424,COHORT-PL-003,2026-06-06,,4895,Withheld,0,Cash
DISB-0025689,BEN-02424,COHORT-PL-003,2026-07-06,2026-07-06,7492,Paid,0,Cash
DISB-0025690,BEN-02424,COHORT-PL-003,2026-08-06,2026-08-06,3277,Paid,0,M-Pesa
DISB-0025691,BEN-02425,COHORT-PL-003,2025-10-06,2025-10-06,3023,Paid,0,Cash
DISB-0025692,BEN-02425,COHORT-PL-003,2025-11-06,2025-11-06,7822,Paid,0,Cash
DISB-0025693,BEN-02425,COHORT-PL-003,2025-12-06,2025-12-26,4023,Delayed,20,M-Pesa
DISB-0025694,BEN-02425,COHORT-PL-003,2026-01-06,2026-01-06,6875,Paid,0,Bank Transfer
DISB-0025695,BEN-02425,COHORT-PL-003,2026-02-06,,6401,Withheld,0,Bank Transfer
DISB-0025696,BEN-02425,COHORT-PL-003,2026-03-06,2026-03-06,7513,Paid,0,Bank Transfer
DISB-0025697,BEN-02425,COHORT-PL-003,2026-04-06,2026-04-14,7389,Delayed,8,M-Pesa
DISB-0025698,BEN-02425,COHORT-PL-003,2026-05-06,2026-05-06,5416,Paid,0,M-Pesa
DISB-0025699,BEN-02425,COHORT-PL-003,2026-06-06,2026-06-06,6377,Paid,0,Cash
DISB-0025700,BEN-02425,COHORT-PL-003,2026-07-06,2026-07-06,6603,Paid,0,Cash
DISB-0025701,BEN-02425,COHORT-PL-003,2026-08-06,2026-08-06,6830,Paid,0,Bank Transfer
DISB-0025702,BEN-02426,COHORT-PL-003,2025-10-06,2025-10-06,5781,Paid,0,M-Pesa
DISB-0025703,BEN-02426,COHORT-PL-003,2025-11-06,2025-11-06,5402,Paid,0,Bank Transfer
DISB-0025704,BEN-02426,COHORT-PL-003,2025-12-06,2025-12-06,5871,Paid,0,Bank Transfer
DISB-0025705,BEN-02426,COHORT-PL-003,2026-01-06,2026-01-06,3204,Pending,0,M-Pesa
DISB-0025706,BEN-02426,COHORT-PL-003,2026-02-06,2026-02-06,5844,Paid,0,Bank Transfer
DISB-0025707,BEN-02426,COHORT-PL-003,2026-03-06,,6173,paid,0,M-Pesa
DISB-0025708,BEN-02426,COHORT-PL-003,2026-04-06,2026-04-06,5130,Paid,0,Cash
DISB-0025709,BEN-02426,COHORT-PL-003,2026-05-06,,7427,Withheld,0,Cash
DISB-0025710,BEN-02426,COHORT-PL-003,2026-06-06,2026-06-06,3971,Paid,0,Cash
DISB-0025711,BEN-02426,COHORT-PL-003,2026-07-06,2026-08-02,3374,Delayed,27,Cash
DISB-0025712,BEN-02426,COHORT-PL-003,2026-08-06,2026-08-17,6571,Delayed,11,Bank Transfer
DISB-0025713,BEN-02427,COHORT-PL-003,2025-10-06,,7881,Withheld,0,M-Pesa
DISB-0025714,BEN-02427,COHORT-PL-003,2025-11-06,2025-11-06,5291,Paid,0,M-Pesa
DISB-0025715,BEN-02427,COHORT-PL-003,2025-12-06,2025-12-21,7522,Delayed,15,Cash
DISB-0025716,BEN-02427,COHORT-PL-003,2026-01-06,2026-01-06,5030,Paid,0,Bank Transfer
DISB-0025717,BEN-02427,COHORT-PL-003,2026-02-06,2026-02-06,6816,Paid,0,Bank Transfer
DISB-0025718,BEN-02427,COHORT-PL-003,2026-03-06,2026-03-06,3339,Paid,0,Bank Transfer
DISB-0025719,BEN-02427,COHORT-PL-003,2026-04-06,2026-04-06,6905,Pending,0,Bank Transfer
DISB-0025720,BEN-02427,COHORT-PL-003,2026-05-06,2026-05-06,7681,Paid,0,Cash
DISB-0025721,BEN-02427,COHORT-PL-003,2026-06-06,2026-06-29,7135,Delayed,23,M-Pesa
DISB-0025722,BEN-02427,COHORT-PL-003,2026-07-06,2026-07-06,7424,Paid,0,M-Pesa
DISB-0025723,BEN-02427,COHORT-PL-003,2026-08-06,2026-08-06,3256,Paid,0,Cash
DISB-0025724,BEN-02428,COHORT-PL-003,2025-10-06,2025-10-06,6776,Paid,0,Cash
DISB-0025725,BEN-02428,COHORT-PL-003,2025-11-06,2025-11-06,4712,Paid,0,M-Pesa
DISB-0025726,BEN-02428,COHORT-PL-003,2025-12-06,2025-12-06,4663,Pending,0,Bank Transfer
DISB-0025727,BEN-02428,COHORT-PL-003,2026-01-06,2026-01-06,3811,Paid,0,Cash
DISB-0025728,BEN-02428,COHORT-PL-003,2026-02-06,2026-02-06,4203,Pending,0,Bank Transfer
DISB-0025729,BEN-02428,COHORT-PL-003,2026-03-06,,5354,Withheld,0,Cash
DISB-0025730,BEN-02429,COHORT-PL-003,2025-10-06,2025-10-06,5414,Paid,0,M-Pesa
DISB-0025731,BEN-02429,COHORT-PL-003,2025-11-06,,5240,Withheld,0,Cash
DISB-0025732,BEN-02429,COHORT-PL-003,2025-12-06,2025-12-06,3189,Paid,0,Cash
DISB-0025733,BEN-02429,COHORT-PL-003,2026-01-06,2026-01-24,3836,Delayed,18,M-Pesa
DISB-0025734,BEN-02429,COHORT-PL-003,2026-02-06,2026-02-06,4951,Pending,0,Bank Transfer
DISB-0025735,BEN-02429,COHORT-PL-003,2026-03-06,2026-03-06,4532,Paid,0,Cash
DISB-0025736,BEN-02429,COHORT-PL-003,2026-04-06,2026-04-06,6929,Paid,0,Cash
DISB-0025737,BEN-02429,COHORT-PL-003,2026-05-06,2026-05-06,5541,Paid,0,Bank Transfer
DISB-0025738,BEN-02429,COHORT-PL-003,2026-06-06,2026-06-15,4659,Delayed,9,M-Pesa
DISB-0025739,BEN-02429,COHORT-PL-003,2026-07-06,2026-07-06,4237,Pending,0,M-Pesa
DISB-0025740,BEN-02429,COHORT-PL-003,2026-08-06,2026-08-06,5769,Paid,0,Bank Transfer
DISB-0025741,BEN-02430,COHORT-PL-003,2025-10-06,2025-10-06,6597,Pending,0,Bank Transfer
DISB-0025742,BEN-02430,COHORT-PL-003,2025-11-06,2025-11-06,7145,Paid,0,M-Pesa
DISB-0025743,BEN-02430,COHORT-PL-003,2025-12-06,2025-12-06,3419,Paid,0,Bank Transfer
DISB-0025744,BEN-02430,COHORT-PL-003,2026-01-06,2026-01-06,6748,Pending,0,Cash
DISB-0025745,BEN-02430,COHORT-PL-003,2026-02-06,2026-02-06,6916,Paid,0,Bank Transfer
DISB-0025746,BEN-02430,COHORT-PL-003,2026-03-06,2026-03-06,3622,Paid,0,Cash
DISB-0025747,BEN-02430,COHORT-PL-003,2026-04-06,2026-04-18,7571,Delayed,12,Bank Transfer
DISB-0025748,BEN-02430,COHORT-PL-003,2026-05-06,2026-05-06,4314,Pending,0,M-Pesa
DISB-0025749,BEN-02430,COHORT-PL-003,2026-06-06,2026-06-06,7181,delayed,0,Cash
DISB-0025750,BEN-02430,COHORT-PL-003,2026-07-06,,3457,Withheld,0,Cash
DISB-0025751,BEN-02430,COHORT-PL-003,2026-08-06,2026-08-06,3454,Pending,0,Bank Transfer
DISB-0025752,BEN-02431,COHORT-PL-003,2025-10-06,2025-10-06,3310,Paid,0,Bank Transfer
DISB-0025753,BEN-02431,COHORT-PL-003,2025-11-06,2025-11-06,5173,Paid,0,Cash
DISB-0025754,BEN-02431,COHORT-PL-003,2025-12-06,2025-12-06,5684,Paid,0,Cash
DISB-0025755,BEN-02431,COHORT-PL-003,2026-01-06,2026-01-06,7229,Paid,0,M-Pesa
DISB-0025756,BEN-02431,COHORT-PL-003,2026-02-06,2026-02-06,5008,Paid,0,M-Pesa
DISB-0025757,BEN-02431,COHORT-PL-003,2026-03-06,2026-03-06,7987,Paid,0,Cash
DISB-0025758,BEN-02431,COHORT-PL-003,2026-04-06,2026-04-06,3581,Paid,0,M-Pesa
DISB-0025759,BEN-02431,COHORT-PL-003,2026-05-06,2026-05-06,6706,Paid,0,M-Pesa
DISB-0025760,BEN-02431,COHORT-PL-003,2026-06-06,2026-06-06,7903,Paid,0,M-Pesa
DISB-0025761,BEN-02431,COHORT-PL-003,2026-07-06,2026-07-06,7712,Paid,0,M-Pesa
DISB-0025762,BEN-02431,COHORT-PL-003,2026-08-06,2026-08-06,5966,Paid,0,M-Pesa
DISB-0025763,BEN-02432,COHORT-PL-003,2025-10-06,2025-10-06,7505,delayed,0,Bank Transfer
DISB-0025764,BEN-02432,COHORT-PL-003,2025-11-06,2025-11-06,4698,Paid,0,Bank Transfer
DISB-0025765,BEN-02432,COHORT-PL-003,2025-12-06,2025-12-06,7403,delayed,0,Bank Transfer
DISB-0025766,BEN-02432,COHORT-PL-003,2026-01-06,2026-01-06,3157,Paid,0,Bank Transfer
DISB-0025767,BEN-02432,COHORT-PL-003,2026-02-06,2026-02-06,5123,Paid,0,Cash
DISB-0025768,BEN-02433,COHORT-PL-003,2025-10-06,2025-10-06,3123,Paid,0,M-Pesa
DISB-0025769,BEN-02433,COHORT-PL-003,2025-11-06,2025-11-06,3323,Paid,0,Cash
DISB-0025770,BEN-02433,COHORT-PL-003,2025-12-06,2025-12-06,5943,Paid,0,Cash
DISB-0025771,BEN-02433,COHORT-PL-003,2026-01-06,2026-01-06,3033,Paid,0,Bank Transfer
DISB-0025772,BEN-02433,COHORT-PL-003,2026-02-06,2026-02-06,5635,Pending,0,Cash
DISB-0025773,BEN-02433,COHORT-PL-003,2026-03-06,2026-03-06,7836,delayed,0,Cash
DISB-0025774,BEN-02433,COHORT-PL-003,2026-04-06,2026-04-06,3602,Paid,0,M-Pesa
DISB-0025775,BEN-02433,COHORT-PL-003,2026-05-06,2026-05-06,7555,Paid,0,Cash
DISB-0025776,BEN-02433,COHORT-PL-003,2026-06-06,2026-06-06,4531,Paid,0,Bank Transfer
DISB-0025777,BEN-02433,COHORT-PL-003,2026-07-06,2026-07-06,3035,Paid,0,Cash
DISB-0025778,BEN-02433,COHORT-PL-003,2026-08-06,2026-08-06,7853,Pending,0,Cash
DISB-0025779,BEN-02434,COHORT-PL-003,2025-09-06,2025-09-06,5931,Paid,0,Bank Transfer
DISB-0025780,BEN-02434,COHORT-PL-003,2025-10-06,2025-10-06,5950,Paid,0,Cash
DISB-0025781,BEN-02434,COHORT-PL-003,2025-11-06,,5739,Withheld,0,Cash
DISB-0025782,BEN-02434,COHORT-PL-003,2025-12-06,2025-12-06,4246,Paid,0,M-Pesa
DISB-0025783,BEN-02434,COHORT-PL-003,2026-01-06,2026-01-06,5208,Paid,0,Bank Transfer
DISB-0025784,BEN-02434,COHORT-PL-003,2026-02-06,2026-02-06,6095,Paid,0,Bank Transfer
DISB-0025785,BEN-02434,COHORT-PL-003,2026-03-06,2026-03-06,5043,Paid,0,Bank Transfer
DISB-0025786,BEN-02434,COHORT-PL-003,2026-04-06,,5813,Withheld,0,Cash
DISB-0025787,BEN-02434,COHORT-PL-003,2026-05-06,2026-05-06,4481,Paid,0,M-Pesa
DISB-0025788,BEN-02434,COHORT-PL-003,2026-06-06,2026-06-06,5995,Paid,0,M-Pesa
DISB-0025789,BEN-02434,COHORT-PL-003,2026-07-06,2026-07-06,4526,Paid,0,Bank Transfer
DISB-0025790,BEN-02434,COHORT-PL-003,2026-08-06,2026-08-06,7692,Paid,0,Bank Transfer
DISB-0025791,BEN-02435,COHORT-PL-003,2025-09-06,2025-09-06,7901,Paid,0,Bank Transfer
DISB-0025792,BEN-02435,COHORT-PL-003,2025-10-06,2025-10-06,4888,Pending,0,M-Pesa
DISB-0025793,BEN-02435,COHORT-PL-003,2025-11-06,2025-11-06,6291,Paid,0,Bank Transfer
DISB-0025794,BEN-02435,COHORT-PL-003,2025-12-06,2025-12-06,6534,Pending,0,M-Pesa
DISB-0025795,BEN-02435,COHORT-PL-003,2026-01-06,2026-01-06,3188,Paid,0,M-Pesa
DISB-0025796,BEN-02435,COHORT-PL-003,2026-02-06,2026-02-06,7230,Pending,0,Cash
DISB-0025797,BEN-02435,COHORT-PL-003,2026-03-06,2026-03-06,7879,Paid,0,M-Pesa
DISB-0025798,BEN-02435,COHORT-PL-003,2026-04-06,2026-04-06,6151,Paid,0,M-Pesa
DISB-0025799,BEN-02435,COHORT-PL-003,2026-05-06,2026-05-17,5258,Delayed,11,M-Pesa
DISB-0025800,BEN-02435,COHORT-PL-003,2026-06-06,2026-06-06,4275,Paid,0,Bank Transfer
DISB-0025801,BEN-02435,COHORT-PL-003,2026-07-06,2026-07-06,7727,Paid,0,M-Pesa
DISB-0025802,BEN-02435,COHORT-PL-003,2026-08-06,2026-08-06,7999,Paid,0,Cash
DISB-0025803,BEN-02436,COHORT-PL-003,2025-10-06,,3259,Withheld,0,Cash
DISB-0025804,BEN-02436,COHORT-PL-003,2025-11-06,2025-11-23,7510,Delayed,17,Bank Transfer
DISB-0025805,BEN-02436,COHORT-PL-003,2025-12-06,2025-12-06,3680,Paid,0,Bank Transfer
DISB-0025806,BEN-02436,COHORT-PL-003,2026-01-06,2026-01-30,4308,Delayed,24,Cash
DISB-0025807,BEN-02436,COHORT-PL-003,2026-02-06,2026-02-06,7051,Pending,0,Bank Transfer
DISB-0025808,BEN-02436,COHORT-PL-003,2026-03-06,2026-03-06,5674,Paid,0,M-Pesa
DISB-0025809,BEN-02436,COHORT-PL-003,2026-04-06,2026-04-25,4000,Delayed,19,Bank Transfer
DISB-0025810,BEN-02436,COHORT-PL-003,2026-05-06,2026-06-05,3657,Delayed,30,Bank Transfer
DISB-0025811,BEN-02436,COHORT-PL-003,2026-06-06,2026-06-06,4835,Paid,0,M-Pesa
DISB-0025812,BEN-02436,COHORT-PL-003,2026-07-06,2026-07-06,5699,Paid,0,Cash
DISB-0025813,BEN-02436,COHORT-PL-003,2026-08-06,2026-08-06,6333,Paid,0,M-Pesa
DISB-0025814,BEN-02437,COHORT-PL-003,2025-10-06,2025-10-06,7373,Paid,0,Bank Transfer
DISB-0025815,BEN-02437,COHORT-PL-003,2025-11-06,2025-12-01,6484,delayed,25,M-Pesa
DISB-0025816,BEN-02437,COHORT-PL-003,2025-12-06,2025-12-28,4628,Delayed,22,M-Pesa
DISB-0025817,BEN-02437,COHORT-PL-003,2026-01-06,2026-01-06,3045,Paid,0,Bank Transfer
DISB-0025818,BEN-02437,COHORT-PL-003,2026-02-06,2026-03-02,4931,Delayed,24,M-Pesa
DISB-0025819,BEN-02437,COHORT-PL-003,2026-03-06,2026-03-06,5154,Pending,0,M-Pesa
DISB-0025820,BEN-02437,COHORT-PL-003,2026-04-06,2026-04-06,6823,Paid,0,M-Pesa
DISB-0025821,BEN-02437,COHORT-PL-003,2026-05-06,2026-05-06,3598,Paid,0,M-Pesa
DISB-0025822,BEN-02437,COHORT-PL-003,2026-06-06,2026-06-06,3327,Paid,0,M-Pesa
DISB-0025823,BEN-02437,COHORT-PL-003,2026-07-06,2026-07-06,3476,Paid,0,Cash
DISB-0025824,BEN-02437,COHORT-PL-003,2026-08-06,2026-08-06,7589,Paid,0,M-Pesa
DISB-0025825,BEN-02438,COHORT-PL-003,2025-09-06,2025-09-06,7030,Pending,0,Cash
DISB-0025826,BEN-02438,COHORT-PL-003,2025-10-06,2025-10-06,6410,Paid,0,M-Pesa
DISB-0025827,BEN-02438,COHORT-PL-003,2025-11-06,2025-11-06,4172,Paid,0,Cash
DISB-0025828,BEN-02438,COHORT-PL-003,2025-12-06,2025-12-06,5526,withheld,0,M-Pesa
DISB-0025829,BEN-02438,COHORT-PL-003,2026-01-06,2026-01-06,5689,Paid,0,Cash
DISB-0025830,BEN-02438,COHORT-PL-003,2026-02-06,2026-02-06,6170,Paid,0,Bank Transfer
DISB-0025831,BEN-02438,COHORT-PL-003,2026-03-06,2026-03-06,7507,Paid,0,Cash
DISB-0025832,BEN-02438,COHORT-PL-003,2026-04-06,2026-04-06,6182,PAID,0,Bank Transfer
DISB-0025833,BEN-02438,COHORT-PL-003,2026-05-06,2026-05-06,7852,Paid,0,Bank Transfer
DISB-0025834,BEN-02438,COHORT-PL-003,2026-06-06,2026-06-06,3732,Paid,0,Bank Transfer
DISB-0025835,BEN-02438,COHORT-PL-003,2026-07-06,2026-07-06,6250,Paid,0,Cash
DISB-0025836,BEN-02438,COHORT-PL-003,2026-08-06,2026-08-06,3857,withheld,0,Cash
DISB-0025837,BEN-02439,COHORT-PL-003,2025-10-06,2025-10-06,3442,Paid,0,Bank Transfer
DISB-0025838,BEN-02439,COHORT-PL-003,2025-11-06,2025-11-06,6329,Pending,0,Cash
DISB-0025839,BEN-02439,COHORT-PL-003,2025-12-06,2025-12-06,4914,Pending,0,Cash
DISB-0025840,BEN-02439,COHORT-PL-003,2026-01-06,2026-01-06,4860,Paid,0,M-Pesa
DISB-0025841,BEN-02439,COHORT-PL-003,2026-02-06,2026-02-06,4933,Pending,0,M-Pesa
DISB-0025842,BEN-02439,COHORT-PL-003,2026-03-06,2026-03-06,5593,Paid,0,Bank Transfer
DISB-0025843,BEN-02439,COHORT-PL-003,2026-04-06,2026-04-06,7187,Pending,0,M-Pesa
